autor,caracteres_contenido,categoria,contenido,created_at,fecha,fecha_extraccion,fuente,id,imagenes,palabras_contenido,resumen,tags,titulo,url
Diario los Andes,301,General,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente. Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",2025-11-17T07:43:53.560377,2025-11-16T00:00:00,2025-11-17T07:43:54.208418,Los Andes,10986,,51,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente",,Semanario Los Andes 17/11/2025,https://losandes.com.pe/semanario-los-andes-17-11-2025/
Diario los Andes,517,General,"La Red de Salud Lampa implemento en varios Establecimientos de Salud los simulacros de emergencias obstétricas, simulación del manejo de pacientes sufriendo alguna emergencia obstétrica más frecuente, con el objetivo de mejorar la calidad de atención a las pacientes en estado de gestación. La simulación contó con la participación de todo el personal de salud, a fin de involucrar e incentivar la colaboración para un mejor trabajo en equipo, mejorando la comunicación y manejo adecuado en caso de estas emergencias.",2025-11-17T07:43:53.560377,2018-11-13T00:00:00,2025-11-17T07:43:54.205160,Los Andes,10985,,80,"La Red de Salud Lampa implemento en varios Establecimientos de Salud los simulacros de emergencias obstétricas, simulación del manejo de pacientes sufriendo alguna emergencia obstétrica más frecuente, con el objetivo de mejorar la calidad de atención a las pacientes en estado de gestación. La simulación contó con la participación de todo el personal de salud, […]",,Red Salud Lampa desarrolla simulacro de emergencias obstétricas,https://losandes.com.pe/red-salud-lampa-desarrolla-simulacro-de-emergencias-obstetricas/?signup
Diario los Andes,4149,General,"El que es la Fórmula 1 es una pregunta que muchos se hacen al acercarse por primera vez a este fascinante universo de velocidad, tecnología y estrategia. Se trata del campeonato de automovilismo más prestigioso del planeta, donde monoplazas de última generación compiten en circuitos de todo el mundo. Si quieres acercarte a este deporte y conocer más sobre sus pilotos, equipos y coleccionables, la Fórmula 1 ofrece diversas experiencias y productos que permiten vivir la emoción de cada Gran Premio desde cualquier lugar. La Fórmula 1 es la máxima categoría del automovilismo mundial, organizada por la FIA, donde 10 equipos o escuderías compiten con sus propios monoplazas de alta tecnología. Cada equipo tiene dos pilotos que participan en una serie de Grandes Premios alrededor del mundo, buscando acumular puntos tanto para el campeonato de pilotos como para el de constructores. En cada carrera, los primeros 10 clasificados reciben puntos. La temporada 2025 incluye 24 Grandes Premios, con circuitos permanentes y urbanos de al menos 305 km, lo que convierte cada carrera en un desafío único y emocionante. La parrilla de la Fórmula 1 está conformada por 10 escuderías, cada una con su propia historia y filosofía. Entre las más emblemáticas están Ferrari, con 16 títulos de constructores; Red Bull Racing, dominador reciente; y Mercedes, que consiguió ocho títulos consecutivos entre 2014 y 2021. Otros equipos destacados son McLaren, Aston Martin, Alpine, Williams, Haas, Sauber (que será Audi en 2026) y Racing Bulls. Algunos equipos utilizan motores de otros fabricantes: Williams emplea motores Mercedes y Haas utiliza propulsores Ferrari. Entre los pilotos más reconocidos se encuentran Max Verstappen, tetracampeón, Lewis Hamilton, con siete títulos, y figuras como Charles Leclerc, Lando Norris y Fernando Alonso. La temporada 2025 suma jóvenes talentos como Kimi Antonelli y Gabriel Bortoleto, que prometen mantener la emoción en cada carrera. Un fin de semana de Fórmula 1 se organiza en tres días: Seis Grandes Premios incluyen formato sprint, carreras de 100 km que otorgan puntos extra. Para los fanáticos, existen coleccionables como Hot Wheels F1, que permiten llevar la pasión de la pista a casa. La Fórmula 1 combina velocidad con estrategia. Las paradas en boxes son decisivas: los equipos deciden cuándo cambiar neumáticos, qué compuesto usar y cómo ajustar el coche según el clima y la pista. Los neumáticos van del más blando (mayor agarre, menor durabilidad) al más duro (menos tracción, mayor duración). Para 2025 se añadió el compuesto C6, ampliando las opciones tácticas. El DRS (Sistema de Reducción de Resistencia) permite adelantar abriendo una aleta en el alerón trasero cuando un piloto está a menos de un segundo del rival, aumentando la emoción en rectas y adelantamientos. La comunicación constante por radio entre piloto e ingenieros garantiza que la estrategia se ejecute con precisión. La Fórmula 1 es un fenómeno global, con millones de espectadores en más de 200 países. Su atractivo combina tecnología de vanguardia, rivalidades intensas y el glamour de cada Gran Premio. Más allá de las pistas, muchas innovaciones se aplican a autos comerciales, desde frenos de disco hasta turbocompresores, haciendo de la F1 un laboratorio automotriz. El merchandising también refleja su popularidad. Los fanáticos encuentran desde ropa oficial y réplicas de cascos hasta modelos a escala. Por ejemplo, los Hot Wheels F1 con precio accesible, permiten a los aficionados en Perú coleccionar y vivir la emoción de la categoría desde casa. La Fórmula 1 combina velocidad, estrategia y tecnología en uno de los deportes más emocionantes del mundo. Cada fin de semana, desde entrenamientos hasta la carrera principal, ofrece desafíos únicos que ponen a prueba pilotos y equipos por igual. En Perú, los aficionados pueden seguir las carreras, coleccionar productos oficiales y acercarse al universo F1 a través de artículos como los Hot Wheels F1. Para quienes buscan entender mejor el deporte, conocer que es la Formula 1 permite vivir la pasión por este motor en casa y conectarse con la emoción global de la categoría.",2025-11-17T07:43:53.560377,2025-11-06T00:00:00,2025-11-17T07:43:54.091746,Los Andes,10984,"https://losandes.com.pe/wp-content/uploads/2025/11/1.jpg?wsr, https://losandes.com.pe/wp-content/uploads/2025/11/2.jpg?wsr",657,"El que es la Fórmula 1 es una pregunta que muchos se hacen al acercarse por primera vez a este fascinante universo de velocidad, tecnología y estrategia. Se trata del campeonato de automovilismo más prestigioso del planeta, donde monoplazas de última generación compiten en circuitos de todo el mundo. Si quieres acercarte a este deporte […]",,Qué es la Fórmula 1: todo sobre el deporte motor más emocionante del mundo,https://losandes.com.pe/que-es-la-formula-1-todo-sobre-el-deporte-motor-mas-emocionante-del-mundo/?signup
Diario los Andes,849,General,"Como parte de los partidos de ida de los Cuartos de Final en la Copa Perú 2018, mañana el Credicoop San Cristóbal de Moquegua chocará ante el representativo de Molinos El Pirata (Lambayeque), equipo que se viene con todo para intentar avanzar a las semifinales del ‘Futbol Macho’. Este partido se jugará a partir del mediodía en el estadio 25 de Noviembre de la ciudad de Moquegua, en donde los ‘Financieros’ deberán hacer respetar la casa y aprovechar al máximo su condición de local. Cabe indicar que tras la eliminiación del Credicoop San Román y el Alfonso Ugarte, el equipo moqueguano representaría a la zona sur del país en la Copa Perú del presente año, y tras tener una buena actuación dentro de las primeras fases se espera que logre un triunfo importante y ser el único equipo de esta parte del país que pueda conquistar el fútbol peruano.",2025-11-17T07:43:53.560377,2018-11-11T00:00:00,2025-11-17T07:43:54.078799,Los Andes,10983,,149,"Como parte de los partidos de ida de los Cuartos de Final en la Copa Perú 2018, mañana el Credicoop San Cristóbal de Moquegua chocará ante el representativo de Molinos El Pirata (Lambayeque), equipo que se viene con todo para intentar avanzar a las semifinales del ‘Futbol Macho’. Este partido se jugará a partir del […]",,Credicoop hará respetar a la zona sur,https://losandes.com.pe/credicoop-hara-respetar-a-la-zona-sur/?signup
Diario los Andes,301,General,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente. Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",2025-11-17T07:43:53.560377,2025-11-16T00:00:00,2025-11-17T07:43:54.072774,Los Andes,10982,,51,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente",,Semanario Los Andes 17/11/2025,https://losandes.com.pe/semanario-los-andes-17-11-2025/?signup
Diario los Andes,301,General,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente. Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",2025-11-17T07:43:53.560377,2025-11-15T00:00:00,2025-11-17T07:43:54.045999,Los Andes,10981,,51,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente",,AREQUIPA: Diario Los Andes 15/11/2025,https://losandes.com.pe/arequipa-diario-los-andes-15-11-2025/?signup
Diario los Andes,1611,General,"El ministerio de la Producción (Produce) proyectó hoy que el Producto Bruto Interno (PBI) industrial registrará un crecimiento de 4% este año, tras cuatro años de caídas, impulsado por el buen desempeño que muestra el sector pesca. «La manufactura crecerá 4% este año por el buen desempeño que viene mostrando el sector pesca», previó el ministro de la Producción, Raúl Pérez-Reyes. Cabe destacar que el PBI manufacturero registró una caída de 3.6% en el 2014, así como descensos de 1.5% en el 2015, 1.4% en el 2016 y 0.2% en el 2017, según información del Banco Central de Reserva (BCR). Cabe precisar que el sector manufactura se expandió 1.19% en setiembre pasado y acumuló un desempeño favorable durante siete meses consecutivos, informó el Instituto Nacional de Estadística e Informática (INEI) la semana pasada. De acuerdo al INEI, este avance fue impulsado tanto por el subsector fabril primario (3.52%) como por el subsector fabril no primario (0.52%). Pérez-Reyes sostuvo que fueron impresionantes los resultados de los primeros días de la segunda temporada de pesca (en la zona norte – centro) . “El día de ayer se descargaron 116,000 toneladas de anchoveta”, resaltó. “Así esperamos cerrar con un crecimiento de 4% (en manufactura) este año, luego que en el primer semestre crecimos 5.7%, aunque en el segundo semestre avanzaremos a una tasa menor”, dijo. Cabe resaltar que a mediados de la semana pasada Produce oficializó en 2 millones 100,000 toneladas el límite máximo total de captura permisible del recurso anchoveta correspondiente a la segunda temporada de pesca 2018 en la zona norte-centro.",2025-11-17T07:43:53.560377,2018-11-19T00:00:00,2025-11-17T07:43:54.039030,Los Andes,10980,,260,"El ministerio de la Producción (Produce) proyectó hoy que el Producto Bruto Interno (PBI) industrial registrará un crecimiento de 4% este año, tras cuatro años de caídas, impulsado por el buen desempeño que muestra el sector pesca. «La manufactura crecerá 4% este año por el buen desempeño que viene mostrando el sector pesca», previó el […]",,"PBI industrial crecerá 4% este año, luego de cuatro años de caídas",https://losandes.com.pe/pbi-industrial-crecera-4-este-ano-luego-de-cuatro-anos-de-caidas/?signup
Diario los Andes,201,General,"Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",2025-11-17T07:43:53.560377,2018-11-11T00:00:00,2025-11-17T07:43:54.031350,Los Andes,10979,,34,"Preocupante. Según el último reporte emitido por la DIRESA Puno, en lo que va del año un total de mil 203 casos de neumonía en niños menores de 5 años se registró en el departamento de Puno, de los cuales 24 menores fallecieron. La provincia de San Román y Puno, lideran esta lista con 745 […]",,24 niños muertos por neumonía reporta Salud,https://losandes.com.pe/24-ninos-muertos-por-neumonia-reporta-salud/?signup
Diario los Andes,301,General,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente. Diario referente del sur del Perú, espacio de reflexión sobre el desarrollo humano y su relación con el medio ambiente, la sociedad y la economía © 2024 Diario los Andes. Todos los derechos reservados.",2025-11-17T07:43:53.560377,2025-11-09T00:00:00,2025-11-17T07:43:54.010077,Los Andes,10978,,51,"Guarda mi nombre, correo electrónico y sitio web en este navegador para la próxima vez que comente",,Semanario Los Andes 10/11/2025,https://losandes.com.pe/semanario-los-andes-10-11-2025/?signup
Diario los Andes,188,General,La bancada Fuerza Popular acordó suspender al congresista Moisés Mamani tras la denuncia que presentó en su contra una tripulante de la aerolínea Latam por presuntos tocamientos indebidos.,2025-11-17T07:43:53.560377,2018-11-16T00:00:00,2025-11-17T07:43:53.964826,Los Andes,10977,,28,"La bancada Fuerza Popular acordó suspender al congresista Moisés Mamani tras la denuncia que presentó en su contra una tripulante de la aerolínea Latam por presuntos tocamientos indebidos. Dicha medida, explicó el vocero de Fuerza Popular, Carlos Tubino, se dio frente a la gravedad de los hechos denunciados. Según indicó, la suspensión es temporal hasta […]",,Fuerza Popular suspende a congresista Moisés Mamani,https://losandes.com.pe/fuerza-popular-suspende-a-congresista-moises-mamani/?signup
