autor,caracteres_contenido,categoria,contenido,created_at,fecha,fecha_extraccion,fuente,id,imagenes,palabras_contenido,resumen,tags,titulo,url
Desconocido,1736,General,"Inicio POLICIALES Colectiveros se enfrentan con machetes en la calle Colectiveros se enfrentan con machetes en la calle Por Diario Sin Fronteras - 15 octubre, 2022 - En POLICIALES, TACNA 555 Cámaras de seguridad captaron batalla campal entre transportistas. Decenas de choferes de colectivos informales se enfrentaron con machetes y palos la mañana de este viernes en la calle Yapeyú de Alto de la Alianza por la disputa de paraderos para ofrecer el servicio de transporte en la ruta Tacna-Puno en inmediaciones del terminal terrestre El Collasuyo. La batalla campal dejó como saldo ocho detenidos, personas con lesiones físicas y cinco minivanes y autos con lunas reventadas. Agentes policiales y miembros de Seguridad Ciudadana de Alto de la Alianza con escudos y cascos hicieron frente a encapuchados que portaban armas blancas y habrían sido contratados para defender los paraderos informales. El jefe de Seguridad Ciudadana altoaliancista, Reynaldo Romero, indicó que hubo personas extranjeras en los actos vandálicos e invocó a la Dirección Regional de Transportes de Tacna que intervenga las estaciones informales en el  paradero mosca  y fuera del terminal El Collasuyo, porque la vida de los usuarios está expuesta. Cabe indicar que los enfrentamientos empezaron en paraderos clandestinos de Desaguadero, en la región Puno, donde el jueves se registró otra violenta disputa entre transportistas, en la que resultó herido de gravedad el trabajador Hugo Wagner Flores (41), quien tuvo que ser trasladado a una clínica privada de Tacna. Comentarios de Facebook También te puede interesar Rusia ayuda, Estados Unidos acusan:  quién es el verdadero aliado de África? Los líderes estadounidenses proclaman regularmente su amistad con",2025-11-20T22:22:57.098335,2025-11-21T12:58:35.333476,2025-11-21T12:58:35.333699,Sin Fronteras,11474,"https://diariosinfronteras.com.pe/wp-content/uploads/2022/10/abridora-unir-1.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",266,,,Colectiveros se enfrentan con machetes en la calle,https://diariosinfronteras.com.pe/2022/10/15/colectiveros-se-enfrentan-con-machetes-en-la-calle/
Desconocido,1392,General,"Inicio NACIONAL Gobierno endurece sanciones en la PNP: dormir en servicio ya no saldrá barato Gobierno endurece sanciones en la PNP: dormir en servicio ya no saldrá barato Por Redacción Diario Sin Fronteras - 4 días atrás - En NACIONAL 116 Gobierno endurece sanciones en la PNP: dormir en servicio ya no saldrá barato El Gobierno modificó el régimen disciplinario de la Policía Nacional para sancionar de manera más clara y estricta faltas como dormir en horario de servicio o retener documentos sin sustento. La actualización, realizada mediante el Decreto Supremo 016-2025-IN, busca agilizar los procesos internos y reducir impugnaciones que saturan el sistema. Con estas medidas, se pretende ordenar la tipificación de infracciones y fortalecer la disciplina institucional. La norma establece sanciones de 8 a 10 días de suspensión para los agentes que sean sorprendidos durmiendo durante el servicio. Asimismo, fija de 5 a 7 días de sanción para aquellos que retengan documentos de personas o vehículos intervenidos sin justificación. El decreto también aclara que un policía puede sancionar a efectivos del mismo rango que estén bajo su mando, regulando además casos de faltas continuadas y el rol de las oficinas de Asuntos Internos. Comentarios de Facebook También te puede interesar Arequipa: Detienen a nueve por abortos clandestinos Un falso centro obstétrico que funcionaba a plena",2025-11-20T22:22:57.098335,2025-11-21T12:58:35.332727,2025-11-21T12:58:35.333025,Sin Fronteras,11656,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/11/650c3ad2e9c94-660x330.png, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",217,Gobierno endurece sanciones en la PNP: dormir en servicio ya no saldrá barato,,Gobierno endurece sanciones en la PNP: dormir en servicio ya no saldrá barato,https://diariosinfronteras.com.pe/2025/11/17/gobierno-endurece-sanciones-en-la-pnp-dormir-en-servicio-ya-no-saldra-barato/
Desconocido,3495,General,"Inicio TECNOLOGIAINNOVACIÓN PERUANA 2025 y los cripto amigos 2025 y los cripto amigos Por Felipe Zucchetti Galdos   Emprendedor - 29 diciembre, 2024 - En INNOVACIÓN PERUANA 348 2025 y los cripto amigos El 2025 se acerca con muchas sorpresas, y una de las más interesantes es la nueva Cuenta DNI. Pero,  te has preguntado qué implicancias tiene esto para ti? La reciente modificación del Reglamento de la Ley Nº 31120, a través del Decreto Supremo Nº 283-2024-EF, redefine la Cuenta Documento Nacional de Identidad (Cuenta DNI). Ahora, esta cuenta se considera una cuenta de ahorros en moneda nacional que opera en un entorno digital. Está vinculada directamente al número de DNI del titular y su funcionamiento será regulado por el Banco de la Nación. Esta iniciativa busca promover la inclusión financiera y facilitar el acceso a servicios bancarios para una mayor parte de la población peruana.  Para qué nos estamos preparando? Ahora bien,  cuál es la transición que se avecina? Por un lado, hay quienes prefieren no dejar el dinero en efectivo, argumentando que este les ofrece más libertad. Sin embargo, los gobiernos están preparando una transición masiva hacia las CBDC (Central Bank Digital Currency), o monedas digitales de bancos centrales. Estas son una forma de dinero fiduciario digital emitido por un banco central. La opción DeFi Aunque muchos aún no lo saben, la población tiene la opción de incursionar en las finanzas descentralizadas o DeFi.  Qué es DeFi? Las finanzas descentralizadas (DeFi) son un conjunto de servicios financieros que operan sobre redes de blockchain, permitiendo a los usuarios realizar transacciones sin necesidad de intermediarios tradicionales como bancos o instituciones financieras. Este sistema busca democratizar el acceso a servicios financieros, ofreciendo mayor privacidad, seguridad y transparencia. Activos que se comercializan en DeFi Criptomonedas: Son el activo más común en DeFi. Los usuarios pueden intercambiar, prestar o tomar prestadas diversas criptomonedas, como Bitcoin (BTC), Ethereum (ETH) y muchas altcoins. Stablecoins: Estas criptomonedas están diseñadas para mantener un valor estable en relación con activos subyacentes, como el dólar estadounidense. Ejemplos incluyen USDC y DAI. Las stablecoins son ampliamente utilizadas en DeFi para facilitar transacciones y préstamos debido a su menor volatilidad. Tokens de gobernanza: Permiten a los poseedores participar en la toma de decisiones dentro de un protocolo DeFi. Los usuarios pueden votar sobre cambios en el protocolo, como ajustes en las tasas de interés o la dirección del desarrollo del proyecto. Ejemplos incluyen COMP (de Compound) y MKR (de MakerDAO). Tokens de liquidez: Al proporcionar liquidez a un intercambio descentralizado (DEX), los usuarios reciben tokens que representan su participación en un pool de liquidez. Derivados: Algunos protocolos DeFi permiten a los usuarios especular sobre el precio futuro de activos mediante contratos derivados, que incluyen opciones y futuros basados en criptomonedas. NFTs (Tokens No Fungibles): Aunque no son exclusivamente financieros, algunos proyectos DeFi han comenzado a integrar NFTs como colateral o para representar activos únicos dentro de sus plataformas. Si quieres saber más no dudes en escribir a  La Academia de la Singularidad , academiasingularidad gmail.com con el asunto DEFI.  Feliz año! Comentarios de Facebook También te puede interesar  El éxito o la felicidad? TÚ NO TE IMAGINAS que, al entrar a",2025-11-14T08:59:18.963613,2025-11-21T12:58:35.331940,2025-11-21T12:58:35.332183,Sin Fronteras,9649,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/12/2025-y-los-cripto-amigos-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",530,"El 2025 se acerca con muchas sorpresas, y una de las más interesantes es la nueva Cuenta DNI. Pero,  te has preguntado qué implicancias tiene esto para ti?",,2025 y los cripto amigos,https://diariosinfronteras.com.pe/2024/12/29/2025-y-los-cripto-amigos/
Desconocido,1379,General,"Inicio NACIONAL Bus repleto de alumnos y padres de familia se volcó en la Carretera Central Bus repleto de alumnos y padres de familia se volcó en la Carretera Central Por Diario Sin Fronteras - 2 agosto, 2025 - En NACIONAL 885 Un bus turístico que transportaba a 29 alumnos y 22 padres de familia se despistó y volcó la madrugada del sábado 2 de agosto en el kilómetro 135 500 de la Carretera Central, en la ruta Lima La Oroya. Así lo informó el Ministerio del Interior (Mininter) a través de sus redes sociales, donde también dio detalles preliminares del incidente. Tras el accidente, efectivos de la Policía Nacional del Perú llegaron rápidamente al lugar para llevar a cabo labores de rescate. Afortunadamente, según el Mininter, no se han reportado pérdidas humanas hasta el momento. Sin embargo, varios pasajeros resultaron heridos y fueron trasladados al hospital de La Oroya para recibir atención médica. Sobre las causas del accidente, el Mininter indicó que todavía no se han determinado y que el caso está siendo investigado por personal especializado de la PNP. Mientras tanto, se vienen evaluando los daños materiales generados por el despiste de la unidad. Comentarios de Facebook También te puede interesar Arequipa: Ordenan 9 meses de prisión preventiva para conductor investigado por accidente en Ocoña El Juzgado de Investigación Preparatoria de Camaná dispuso",2025-11-07T20:00:12.998832,2025-11-21T12:58:35.331371,2025-11-21T12:58:35.331530,Sin Fronteras,6728,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/08/IMG_20250802_153919_800_x_533_pixel-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",225,,,Bus repleto de alumnos y padres de familia se volcó en la Carretera Central,https://diariosinfronteras.com.pe/2025/08/02/bus-repleto-de-alumnos-y-padres-de-familia-se-volco-en-la-carretera-central/
Desconocido,2219,General,"Inicio POLICIALES Arequipa: Investigan a policías que habrían  sembrado  droga Arequipa: Investigan a policías que habrían  sembrado  droga Por Redacción Diario Sin Fronteras - 23 días atrás - En POLICIALES 867 Investigan a policías que habrían  sembrado  droga A raíz de videos difundidos en redes sociales y medios locales donde se observaría a policías manipulando las pertenencias de intervenidos durante un operativo en el video pub  Azúcar , la Policía Nacional dispuso una investigación administrativa a cargo de la Inspectoría General. El caso involucra a efectivos señalados de haber  sembrado  19 bolsitas de droga durante la intervención realizada la madrugada del domingo 26 de octubre en la avenida Dolores (Bustamante y Rivero). El general PNP Ólger Benavides confirmó que se revisará los procedimientos aplicados y se evaluará si los agentes incurrieron en faltas disciplinarias o delitos. Precisó que Inspectoría verificará si las acciones se ajustaron a los protocolos y definirá en 45 días si corresponde imponer sanciones administrativas. La investigación se inició tras la denuncia del abogado Santiago Mendoza Flores, defensor del cajero del local, Edwin Sacachipana, quien acusó a los policías de colocar las bolsitas de droga en el bolsillo de su patrocinado luego de llevarlo al baño de damas. Según su versión, los agentes intentaron involucrarlo falsamente en microcomercialización de drogas tras negarse a pagar una presunta coima de 10 mil soles. El general Benavides evitó pronunciarse sobre los videos y señaló que los agentes suelen grabar sus procedimientos como parte de los protocolos. Indicó que se revisará todo el material audiovisual antes de emitir conclusiones. El abogado Mendoza también presentó un video en el que un hombre, presuntamente un agente del grupo Terna, introduce la mano en el bolsillo de un trabajador de seguridad del referido local y saca su billetera para extraer aparentemente un billete de S  100. Este hecho, ocurrido frente a otros policías, es investigado paralelamente por la Fiscalía Anticorrupción. Comentarios de Facebook También te puede interesar Arequipa: Detienen a nueve por abortos clandestinos Un falso centro obstétrico que funcionaba a plena",2025-11-07T20:00:12.998832,2025-11-21T12:58:35.330824,2025-11-21T12:58:35.330991,Sin Fronteras,6488,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/10/aa-1-610x330.jpeg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",338,"A raíz de videos difundidos en redes sociales y medios locales donde se observaría a policías manipulando las pertenencias de intervenidos durante un operativo en el video pub  Azúcar , la Policía Nacional dispuso una investigación administrativa a cargo de la Inspectoría General. El caso involucra a efectivos señalados de haber  sembrado  19 bolsitas de droga durante la intervención realizada la madrugada del domingo 26 de octubre en la avenida Dolores (Bustamante y Rivero).",,Arequipa: Investigan a policías que habrían  sembrado  droga,https://diariosinfronteras.com.pe/2025/10/29/arequipa-investigan-a-policias-que-habrian-sembrado-droga/
Desconocido,1395,General,"Inicio TACNA Tacna: En Asociación Taller Atmat hallan motocicleta abandonada Tacna: En Asociación Taller Atmat hallan motocicleta abandonada Por Diario Sin Fronteras - 28 agosto, 2025 - En TACNA 856 Una motocicleta que habría sido robada de la puerta de una vivienda fue hallada abandonada en la asociación de vivienda Taller Atmat durante un patrullaje realizado por serenos de la Municipalidad Distrital de Gregorio Albarracin. Luego de las acciones de búsqueda por parte de los agentes se halló al propietario del vehículo menor de placa 1641-CB. Félix Euscate Cárdenas señaló ser el dueño de la moto. El varón, de 28 años de edad, manifestó que al llegar en la madrugada a su vivienda en el cercado de la ciudad dejó el vehículo en la puerta antes de ir a descansar. Grande fue su sorpresa al recibir unas horas más tarde el llamado de la base central de Seguridad Ciudadana para informarle que su unidad se encontraba abandonada en la calle, por lo que se mostró agradecido con la rápida acción de los serenos. Cabe resaltar que la motocicleta quedó a disposición de la Policía Nacional para las diligencias de ley y su entrega al propietario en la comisaría de Gregorio Albarracín. Comentarios de Facebook También te puede interesar Arequipa: Ordenan 9 meses de prisión preventiva para conductor investigado por accidente en Ocoña El Juzgado de Investigación Preparatoria de Camaná dispuso",2025-11-07T20:00:12.998832,2025-11-21T12:58:35.330388,2025-11-21T12:58:35.330551,Sin Fronteras,5969,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/08/7-A-2-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",230,,,Tacna: En Asociación Taller Atmat hallan motocicleta abandonada,https://diariosinfronteras.com.pe/2025/08/28/tacna-en-asociacion-taller-atmat-hallan-motocicleta-abandonada/
Desconocido,2788,General,"Inicio ENTRETENIMIENTO Giacomo Bocchio, de  El Gran Chef Famosos , ofrece su pack de cena navideña a 1,500 soles y desata polémica:  Muy caro  Giacomo Bocchio, de  El Gran Chef Famosos , ofrece su pack de cena navideña a 1,500 soles y desata polémica:  Muy caro  Por Diario Sin Fronteras - 20 diciembre, 2024 - En ENTRETENIMIENTO 777 Giacomo Bocchio, de  El Gran Chef Famosos . El reconocido chef Giacomo Bocchio, una de las estrellas de  El Gran Chef Famosos , ha lanzado una propuesta exclusiva para esta Navidad: un pack de cena navideña gourmet que ha causado furor y controversia en redes sociales debido a su elevado precio. Aunque el chef es conocido por su creatividad y excelencia culinaria, su más reciente oferta ha dividido opiniones entre sus seguidores.  Qué incluye el pack de cena navideña de Giacomo Bocchio? El pack navideño, diseñado por el chef Bocchio, promete elevar la experiencia gastronómica de las fiestas con una selección de platos cuidadosamente elaborados. Según se detalla, el menú incluye: Pavo glaseado con especias exclusivas. Ensalada gourmet de ingredientes frescos y premium. Puré de papas con trufa blanca y mantequilla artesanal. Postres artesanales, como turrón de chocolate y macarrones franceses. Además, el pack incluye una botella de vino seleccionada especialmente para maridar con los sabores del menú.  Por qué el precio del pack navideño ha causado polémica? El costo del pack es un factor determinante en la controversia. Con un precio que ronda los 1,500 soles, muchos consideran que el valor es excesivo para una cena navideña, a pesar de la calidad y exclusividad de los ingredientes. Los comentarios en redes sociales no se hicieron esperar, con opiniones divididas entre quienes defienden el trabajo artesanal del chef y aquellos que lo califican como un lujo innecesario.  Qué opina Giacomo Bocchio sobre la polémica? En entrevistas recientes, Bocchio ha señalado que el precio refleja no solo la calidad de los ingredientes, sino también la dedicación y el tiempo invertido en cada detalle de la preparación.  No es solo una cena, es una experiencia gastronómica para quienes valoran la alta cocina en fechas especiales , expresó el chef, reafirmando su compromiso con la excelencia.  Dónde se puede adquirir el pack navideño de Giacomo Bocchio? Los interesados en adquirir este exclusivo pack pueden hacerlo a través de las plataformas oficiales del chef, incluyendo sus redes sociales y su página web. Cabe mencionar que el número de pedidos es limitado, ya que cada cena es preparada bajo estrictos estándares de calidad. Comentarios de Facebook También te puede interesar Arequipa: Ordenan 9 meses de prisión preventiva para conductor investigado por accidente en Ocoña El Juzgado de Investigación Preparatoria de Camaná dispuso",2025-11-21T12:58:33.857102,2025-11-21T12:58:35.329838,2025-11-21T12:58:35.329967,Sin Fronteras,12184,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/12/6765e45928bf6d12942caba7-1-660x330.png, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",445,,,"Giacomo Bocchio, de  El Gran Chef Famosos , ofrece su pack de cena navideña a 1,500 soles y desata polémica:  Muy caro",https://diariosinfronteras.com.pe/2024/12/20/giacomo-bocchio-de-el-gran-chef-famosos-ofrece-su-pack-de-cena-navidena-a-1500-soles-y-desata-polemica-muy-caro/
Desconocido,1576,General,"Inicio DEPORTES Mary Luz Andía rompe el récord sudamericano de los 5000 metros en marcha atlética Mary Luz Andía rompe el récord sudamericano de los 5000 metros en marcha atlética Por Diario Sin Fronteras - 17 agosto, 2025 - En DEPORTES 1083 Participó en el V Festival de Atletismo de La Victoria, que se desarrolló en la Videna IPD. La atleta Mary Luz Andía, del Programa de Apoyo al Deportista (PAD) del Instituto Peruano del Deporte (IPD), rompió el récord sudamericano de los 5000 metros marcha atlética en el V Festival de Atletismo de La Victoria, que se desarrolló en la Videna IPD. La olímpica en París 2024 registró, el sábado último, un tiempo de 20:35.38, quebrando de esta manera la marca que estableció en el 2023 la colombiana Sandra Lorena Arenas de 21:30.33 en Melbourne (Australia). Andía se apoderó del récord, que también es nueva marca nacional, teniendo como escolta nada menos que a la también olímpica peruana Evelyn Inga, con 21:25.46. En el tercer puesto se ubicó la boliviana Ángela Castro, con una marca de 21:44.70. La marchista ya posee el récord sudamericano de los 20.000 metros en pista con 1:29:07,5 desde que ganara el Campeonato SA en Sao Paulo, hace dos años. Recientemente se adueñó de los 20 km en ruta durante la Copa Panamericana en Colombia. El año pasado fue 12ª en esa prueba en los Juegos Olímpicos, donde Inga quedó octava. Comentarios de Facebook También te puede interesar Arequipa: Ordenan 9 meses de prisión preventiva para conductor investigado por accidente en Ocoña El Juzgado de Investigación Preparatoria de Camaná dispuso",2025-11-07T20:00:12.998832,2025-11-21T12:58:35.329460,2025-11-21T12:58:35.329603,Sin Fronteras,5544,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/08/001197295W-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",265,"La atleta Mary Luz Andía, del Programa de Apoyo al Deportista (PAD) del Instituto Peruano del Deporte (IPD), rompió el récord sudamericano de los 5000 metros marcha atlética en el V Festival de Atletismo de La Victoria, que se desarrolló en la Videna IPD.",,Mary Luz Andía rompe el récord sudamericano de los 5000 metros en marcha atlética,https://diariosinfronteras.com.pe/2025/08/17/mary-luz-andia-rompe-el-record-sudamericano-de-los-5000-metros-en-marcha-atletica/
Desconocido,1408,General,"Inicio PUNO Puno: Desmantelan una camioneta Hilux Puno: Desmantelan una camioneta Hilux Por Redacción Diario Sin Fronteras - 13 octubre, 2025 - En PUNO 611 Desmantelan una camioneta Hilux  Robacarros! Un grupo de delincuentes desmanteló una camioneta que se encontraba estacionada en el exterior de una vivienda, ubicada entre los jirones Parinacochas y Alfonso Ugarte. Según los registros de la Sunarp, el vehículo, la Toyota Hilux de placa Z6X-933, color blanco, pertenece a la empresa  ICC Quitón S.A.C. . LOS HECHOS El hecho ocurrió cuando el conductor, tras regresar de su jornada laboral, dejó su camioneta frente a su vivienda con la confianza de que nada ocurriría. Sin embargo, los hampones que, al parecer, lo seguían desde antes, aprovecharon la ocasión. Para evitar que el dueño los descubriera, ataron la puerta de su casa con una soga, impidiendo que salieran mientras actuaban. EL VEHÍCULO Los delincuentes se llevaron casi todo, según se pudo ver, sacaron memorias, piezas del tablero, el autorradio, partes del motor y accesorios de las ventanas, dejando el vehículo completamente desmantelado. Los agentes de la Seprove PNP Juliaca, acudieron al lugar para iniciar las diligencias correspondientes y recoger la declaración del agraviado. Comentarios de Facebook También te puede interesar Arequipa: Detienen a nueve por abortos clandestinos Un falso centro obstétrico que funcionaba a plena",2025-11-09T18:25:52.348684,2025-11-21T12:58:35.329006,2025-11-21T12:58:35.329171,Sin Fronteras,8552,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/10/1cd3a371-a8f3-40da-8cfa-642b5a903589-660x330.jpeg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",217,"Robacarros! Un grupo de delincuentes desmanteló una camioneta que se encontraba estacionada en el exterior de una vivienda, ubicada entre los jirones Parinacochas y Alfonso Ugarte.",,Puno: Desmantelan una camioneta Hilux,https://diariosinfronteras.com.pe/2025/10/13/puno-desmantelan-una-camioneta-hilux/
Desconocido,2465,General,"Inicio ECONOMIA Caja Arequipa realiza taller de negocios en la ciudad de Cusco Caja Arequipa realiza taller de negocios en la ciudad de Cusco Por Diario Sin Fronteras - 23 enero, 2025 - En ECONOMIA 804 Caja Arequipa realiza taller de negocios en la ciudad de Cusco Con el objetivo principal de alinear esfuerzos y establecer metas estratégicas para 2025, Caja Arequipa organizó el taller de negocios  Conexiones que dejan huellas,  Acciones que impactan positivamente en la vida de los demás! . En Cusco se llevó a cabo el tercer taller dirigido a los colaboradores de la entidad, incluidos gerentes de línea, gerentes de agencia y el equipo comercial de la zona, que corresponden a los departamentos de Cusco, Apurímac y Madre de Dios, los días 17 y 18 de enero. El evento fue liderado por Wilber Dongo, Gerente Central de Negocios de Caja Arequipa, quien destacó la importancia de vivir con propósito y generar un impacto positivo en las comunidades y los microempresarios. El Taller contó con la conferencia  Impactando en las personas, cultura de innovación: el poder está en ti , impartida por Carla Olivieri, Fundadora y CEO de AKTIVA Centro de Liderazgo e Innovación. En su ponencia, Olivieri compartió herramientas sobre liderazgo y cómo una cultura de innovación puede transformar tanto a las personas como a las organizaciones, creando así un entorno propicio para la atención de los clientes. Asimismo, las conferencias y dinámicas abordaron temas esenciales como la innovación en los procesos de crédito, la importancia de la tecnología en el ámbito crediticio, las propuestas de cambio, la incorporación de inteligencia artificial generativa en los procesos y las metas comerciales para cada trimestre de 2025, con la incorporación de nuevas herramientas para el análisis de información, entre otros puntos relevantes. Cabe resaltar que este mes, Caja Arequipa ha realizado tres talleres en las ciudades de Lima, Arequipa y Cusco, comenzando el 2025 con un claro propósito, energía renovada y un sólido compromiso con sus clientes. A través de estas iniciativas, la entidad continúa brindando los mejores servicios, generando un impacto positivo en los microempresarios y promoviendo el desarrollo de las comunidades. El taller reunió a colaboradores para fortalecer metas estratégicas Comentarios de Facebook También te puede interesar Las mejores marcas de zapatillas de fútbol para elevar tu juego Elegir las marcas de zapatillas de fútbol adecuadas",2025-11-07T20:00:12.998832,2025-11-21T12:58:35.328451,2025-11-21T12:58:35.328602,Sin Fronteras,6433,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/01/taller-caja-arequipa-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2025/01/taller-caja-arequipa-2-500x302.jpg",390,"Con el objetivo principal de alinear esfuerzos y establecer metas estratégicas para 2025, Caja Arequipa organizó el taller de negocios  Conexiones que dejan huellas,  Acciones que impactan positivamente en la vida de los demás! . En Cusco se llevó a cabo el tercer taller dirigido a los colaboradores de la entidad, incluidos gerentes de línea, gerentes de agencia y el equipo comercial de la zona, que corresponden a los departamentos de Cusco, Apurímac y Madre de Dios, los días 17 y 18 de enero.",,Caja Arequipa realiza taller de negocios en la ciudad de Cusco,https://diariosinfronteras.com.pe/2025/01/23/caja-arequipa-realiza-taller-de-negocios-en-la-ciudad-de-cusco/
