autor,caracteres_contenido,categoria,contenido,created_at,fecha,fecha_extraccion,fuente,id,imagenes,palabras_contenido,resumen,tags,titulo,url
Desconocido,1258,General,"Inicio PUNO Puno: Tras una persecución desde Caracoto, detienen a chofer de tráiler presuntamente ebrio Puno: Tras una persecución desde Caracoto, detienen a chofer de tráiler presuntamente ebrio Por Diario Sin Fronteras - 22 febrero, 2025 - En PUNO 1046 Detienen a chofer de tráiler presuntamente ebrio. En horas de la madrugada un pesado tráiler de placa de rodaje C1Q-845 impactó por alcance con una pequeña minivan en la carretera Juliaca   Puno a la altura de Caracoto. El vehículo casi se despista y tras recuperar el control el chofer comenzó a perseguir al tráiler. Tras comunicar del choque a sus amigos y a la Policía se inició una persecución que culminó en la ciudad de Puno en la avenida Circunvalación a la altura del parque Mañazo. El conductor del pesado vehículo no hizo caso a los patrulleros que lo conminaban a detenerse, uno de los vehículos policiales tuvo que ponerse frente al tráiler en su carril para obligarlo a parar su huída. Tras bajarlo de la cabina, el conductor mostraba aparentes signos de ebriedad siendo intervenido y trasladado a la comisaría. Comentarios de Facebook También te puede interesar Depósito de CTS: cuándo recibirás el pago y cuál es el plazo para retirarlo Como cada año, los trabajadores del sector privado",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.887254,2025-11-09T18:25:52.887256,Sin Fronteras,8726,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/02/Sin-titulo-1-1-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",210,,,"Puno: Tras una persecución desde Caracoto, detienen a chofer de tráiler presuntamente ebrio",https://diariosinfronteras.com.pe/2025/02/22/puno-tras-una-persecucion-desde-caracoto-detienen-a-chofer-de-trailer-presuntamente-ebrio/
Desconocido,2873,General,"Inicio NACIONAL Pedro Castillo: jueces evaluarán sumar el delito de  conspiración para rebelión  en el caso golpe de Estado L Pedro Castillo: jueces evaluarán sumar el delito de  conspiración para rebelión  en el caso golpe de Estado L Por Redacción Diario Sin Fronteras - 15 septiembre, 2025 - En NACIONAL 387 La Sala Penal Especial de la Corte Suprema anunció que evaluará incorporar el delito de conspiración para rebelión en el juicio por el intento de golpe del 7 de diciembre de 2022 contra Pedro Castillo. La jueza Norma Carbajal precisó que esta opción no reemplaza la acusación fiscal vigente (rebelión, abuso de autoridad y grave perturbación de la tranquilidad pública) por la que el Ministerio Público solicita 34 años de prisión. La medida, adoptada por mayoría de los jueces José Neyra y Norma Carbajal (con voto en contra de Iván Guerrero), se ampara en el artículo 374 del Código Procesal Penal (desvinculación procesal) y abre un nuevo marco de debate jurídico. Tras la decisión, el fiscal Edward Casaverde pidió un plazo de hasta cinco días para pronunciarse, al señalar que la titular del despacho es la fiscal suprema Zoraida Ávalos. La Sala Penal Especial de la Corte Suprema abrió la puerta a incorporar el delito de conspiración para rebelión en el juicio por el caso  golpe de Estado  del 7 de diciembre de 2022. La mayoría del colegiado aplicó la figura de desvinculación procesal para advertir a las partes que, con base en lo ya debatido en audiencia, podrían recalificar jurídicamente los hechos sin reemplazar la acusación vigente por rebelión, abuso de autoridad y grave perturbación de la tranquilidad pública.  Esta nueva calificación que se propone no sustituye a la propuesta por el Ministerio Público, sino que posibilita que se incorpore una nueva , sostuvo la jueza Norma Carbajal durante la última audiencia. Además, sostuvo que durante la actuación de pruebas y alegatos surgieron referencias que  contingentemente  encajarían en conspiración para rebelión; por ello, el tema será discutido en los próximos días. La Fiscalía  ahora representada por Edward Casaverde  pidió hasta cinco días para pronunciarse, al señalar que la titular del despacho es la fiscal suprema Zoraida Ávalos. En el trasfondo, el propio Ministerio Público había barajado la conspiración en investigación, pero la omitió cuando formalizó la acusación en enero de 2024 (entonces a cargo de la fiscal Galinka Meza, quien renunció en abril). Penalistas consultados por el medio precisan que la conspiración tiene un estándar probatorio menor y penas de hasta 10 años, frente a los hasta 20 de la rebelión, aunque el tribunal decidirá al final si opta por uno, por ambos en forma alternativa o por ninguno. Comentarios de Facebook También te puede interesar Tacna: Mototaxista grave tras impacto con camioneta Gregorio Albarracín. Una camioneta chocó y destrozó un",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.886671,2025-11-09T18:25:52.886674,Sin Fronteras,8725,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/09/IMG-20250915-WA0004-640x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",463,Pedro Castillo: jueces evaluarán sumar el delito de  conspiración para rebelión  en el caso golpe de Estado L,,Pedro Castillo: jueces evaluarán sumar el delito de  conspiración para rebelión  en el caso golpe de Estado L,https://diariosinfronteras.com.pe/2025/09/15/pedro-castillo-jueces-evaluaran-sumar-el-delito-de-conspiracion-para-rebelion-en-el-caso-golpe-de-estado-l/
Desconocido,1989,General,"Inicio AREQUIPA Arequipa: Prisión preventiva para dos implicados en balacera en Cerro Colorado Arequipa: Prisión preventiva para dos implicados en balacera en Cerro Colorado Por Diario Sin Fronteras - 15 mayo, 2025 - En AREQUIPA 598 Ciudadanos venezolanos fueron enviados a prisión preventiva por nueve meses. Los ciudadanos venezolanos Carlos Ignacio Gonzales Terán (19) y Leonardo Ismael Rodríguez Acevedo (27), quienes resultaron heridos tras un enfrentamiento armado ocurrido el 7 de mayo en Cerro Colorado, cumplirán nueve meses de prisión preventiva. Así lo dispuso el Tercer Juzgado de Investigación Preparatoria de dicho distrito. De acuerdo con la Fiscalía, Gonzales Terán habría llegado a Arequipa un día antes del ataque junto a Héctor Junior Valdez Rojas, presuntamente integrante de una banda criminal. En el celular de Gonzales se halló un mensaje que aludiría a un posible enfrentamiento. Al momento del tiroteo, portaba un arma vinculada a un ciudadano ya fallecido, por lo que es investigado por tenencia ilegal. En tanto, Rodríguez Acevedo fue herido en el rostro cuando conducía una motocicleta con denuncia de robo, por lo que se le acusa de receptación agravada. El enfrentamiento ocurrió en el cruce del jirón Cajamarca y la avenida Puno, en Alto Libertad. Según la Policía, Gonzales, Valdez y otro ocupante se desplazaban en un vehículo cuando fueron interceptados por presuntos miembros de una banda rival, quienes dispararon en más de 30 ocasiones. Valdez y el conductor, identificado como Víctor Dun Colmenárez, perdieron la vida en el lugar. Gonzales resultó herido por cuatro impactos y fue detenido con un arma de fuego en su poder. Ambos investigados permanecerán recluidos mientras duren las diligencias judiciales. Durante la audiencia, uno de ellos manifestó su arrepentimiento. Comentarios de Facebook También te puede interesar Depósito de CTS: cuándo recibirás el pago y cuál es el plazo para retirarlo Como cada año, los trabajadores del sector privado",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.885900,2025-11-09T18:25:52.885903,Sin Fronteras,8724,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/05/image-9-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",308,,,Arequipa: Prisión preventiva para dos implicados en balacera en Cerro Colorado,https://diariosinfronteras.com.pe/2025/05/15/arequipa-prision-preventiva-para-dos-implicados-en-balacera-en-cerro-colorado/
Desconocido,3468,General,"Inicio TECNOLOGIAINNOVACIÓN PERUANA LEY 30309, tu aliada para innovar en Perú LEY 30309, tu aliada para innovar en Perú Por Felipe Zucchetti Galdos   Emprendedor - 1 hora atrás - En INNOVACIÓN PERUANA 24 LEY 30309, tu aliada para innovar en Perú La Ley 30309 renovada es una herramienta poderosa para impulsar la innovación en el Perú, permitiendo que las empresas deduzcan hasta el 100  de lo que invierten en investigación, desarrollo e innovación (I D i) de su Impuesto a la Renta. Esta ley, actualizada con el Decreto Supremo N  017-2023-EF, no solo beneficia a grandes corporaciones, sino también a pequeñas y medianas empresas, incluso a microempresas, siempre que los gastos estén documentados y vinculados a un proyecto de innovación calificado por Concytec.  Cómo funciona la deducción? La ley permite deducir el 100  del gasto en I D i, y además ofrece beneficios adicionales: si el proyecto se realiza internamente, la deducción puede llegar al 150 ; si se colabora con centros de investigación o universidades en el Perú, al 175 ; y si la colaboración es con centros extranjeros, al 215 . Esto significa que, por cada sol invertido en innovación, la empresa puede recuperar más de lo que invirtió en impuestos, lo que mejora su flujo de caja y permite reinvertir en nuevos proyectos, empleo o capacitación.  Qué gastos califican? Desarrollo de nuevos productos o procesos. Adquisición de equipos de laboratorio. Pago a investigadores o consultores externos. Certificaciones sostenibles (como ISO 14001). Pruebas piloto en colaboración con universidades. Beneficios para la empresa Ahorro tributario: la superdeducción reduce la renta neta, mejorando el flujo de caja y el retorno del proyecto. Menor riesgo: plazos y criterios más claros reducen la fricción administrativa y protegen la confidencialidad del know-how. Competitividad e impacto: la inversión en I D i impulsa la creación de productos y servicios con mayor valor agregado, abriendo puertas a nuevos mercados y aumentando la rentabilidad. Podemos concluir entonces, que la Ley 30309 no es un regalo, sino un incentivo inteligente que reconoce que la innovación no es un gasto, sino una inversión estratégica con retorno tangible. Las empresas peruanas pueden aprovechar esta herramienta hoy para transformar sus ideas en valor, asegurando su crecimiento y contribuyendo al desarrollo sostenible del país. Fuentes: MEF, Decreto Supremo N  017-2023-EF; Concytec, Informe Anual 2023; Andina,  Startups peruanas aprovechan ley de I D i , 15 03 2024; Portal Beneficios Tributarios Concytec; UNSA, Ley N  30309  Centros de Investigación Autorizados por Concytec . Si quieres que nuestro equipo te ayude en temas de innovación y sostenibilidad para tu empresa usando este beneficio, así como otros más, no dudes en contactarnos a academiasingularidad gmail.com Esta columna es posible gracias al auspicio de Sin Fronteras, la Academia de la Singularidad, Cuentic, Vichayito Village, Pier Point Máncora, Barras Saludables Nut s   Co., Cluster Disruptiva, Sal Amazónica de Pilluana y los cafés sostenibles Mishqui Huayo y Forest Coffee. Y como el finde estuvo más movido que la situación política del Perú. Este, tu DJ de periódico favorito, te invita a escuchar Ke Personajes, FMK, Big One   Un Finde Fuerte abrazo y espero nos vemos pronto. Comentarios de Facebook También te puede interesar 5 chispas de innovación en octubre Aunque las noticias sobre ciencia, tecnología, innovación, emprendimiento",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.884619,2025-11-09T18:25:52.884623,Sin Fronteras,8723,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/11/Imagen-de-WhatsApp-2025-11-01-a-las-22.49.11_7446c6ea-333x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",540,"La Ley 30309 renovada es una herramienta poderosa para impulsar la innovación en el Perú, permitiendo que las empresas deduzcan hasta el 100  de lo que invierten en investigación, desarrollo e innovación (I D i) de su Impuesto a la Renta.",,"LEY 30309, tu aliada para innovar en Perú",https://diariosinfronteras.com.pe/2025/11/09/ley-30309-tu-aliada-para-innovar-en-peru/
Desconocido,1333,General,"Inicio POLICIALES Atacan casa donde mamá del  Monstruo  cumplirá arresto domiciliario Atacan casa donde mamá del  Monstruo  cumplirá arresto domiciliario Por Diario Sin Fronteras - 19 agosto, 2025 - En POLICIALES 1124 La residencia asignada para el arresto domiciliario de la madre de Martín Hernández, alias  el Monstruo , fue blanco de un violento ataque con explosivos. La detonación, ocurrida en la madrugada en Carabayllo, destrozó por completo puertas y ventanas, lo que evidencia una escalada de violencia entre bandas que operan en el Cono Norte. Este acto, que sembró el terror en el vecindario, va más allá de un simple acto vandálico, constituyendo una advertencia directa y calculada. El ataque fue seguido de una explícita amenaza de muerte mediante un mensaje de texto dirigido al hijo de la mujer. La comunicación, que le otorga 24 horas para retirar a su madre del inmueble, confirma que el objetivo es impedir que el familiar del líder criminal cumpla su condena en ese lugar. Esta situación expone la audacia de los grupos delictivos, quienes desafían abiertamente al sistema de justicia y mantienen en vilo la seguridad de la comunidad. Comentarios de Facebook También te puede interesar Depósito de CTS: cuándo recibirás el pago y cuál es el plazo para retirarlo Como cada año, los trabajadores del sector privado",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.884222,2025-11-09T18:25:52.884225,Sin Fronteras,8722,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/08/mama-mounstro-ataque-casa-arresto-domiciliario-800x533-1-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",216,,,Atacan casa donde mamá del  Monstruo  cumplirá arresto domiciliario,https://diariosinfronteras.com.pe/2025/08/19/atacan-casa-donde-mama-del-monstruo-cumplira-arresto-domiciliario/
Desconocido,2491,General,"Inicio POLICIALES Trujillo vive otra noche de terror con explosión en la urbanización Las Quintanas Trujillo vive otra noche de terror con explosión en la urbanización Las Quintanas Por Diario Sin Fronteras - 5 septiembre, 2025 - En POLICIALES 856 La noche del jueves 4 de septiembre, alrededor de las 10:45 p. m., una fuerte detonación sacudió la urbanización Las Quintanas, en Trujillo. El estallido ocurrió en la fachada de una vivienda de cuatro pisos, ubicada en la calle Lizarzaburu, frente al parque Perpetuo Socorro. El ataque no dejó víctimas mortales, pero sí importantes daños materiales en viviendas y vehículos. Los residentes vivieron momentos de pánico, saliendo a la calle con sus familias y mascotas. La violencia ha generado indignación:  Ya no pueden callar más ustedes con esta situación , declaró una vecina, mientras otro señaló que el incidente estaría vinculado a la minería ilegal y advirtió con protestar si no hay una respuesta efectiva. Se indicó además que en la casa afectada y en los alrededores se realizaban fiestas ruidosas y carreras de autos con vehículos lujosos, lo que incrementaba la incomodidad del vecindario. La explosión destruyó parte de la fachada del inmueble atacado, afectó edificaciones vecinas  incluyendo puertas y ventanas  y dañó un automóvil estacionado. Una señora mayor que reside cerca fue atendida de forma preventiva. La zona fue acordonada mientras expertos criminalistas recogían evidencias del artefacto. Este atentado se suma a una serie de explosiones recientes en Trujillo. Apenas semanas antes, un artefacto detonó en la avenida Perú. Estas acciones evocan episodios de violencia similares a los del periodo del terrorismo y forman parte de una tendencia criminal alarmante. Se observa una estrategia recurrente: mafias que utilizan explosivos como herramienta de extorsión contra empresarios del transporte, la construcción y, según vecinos, personas vinculadas a la minería ilegal. El Gobierno ha declarado estado de emergencia en las provincias de Pataz y Virú por 60 días, con el objetivo de reforzar la seguridad ante la violencia derivada de la minería ilegal. Sin embargo, los vecinos de Trujillo denuncian que esta crisis ya ha llegado a la capital regional. Algunos relatan que las explosiones se están volviendo prácticamente semanales. Comentarios de Facebook También te puede interesar Depósito de CTS: cuándo recibirás el pago y cuál es el plazo para retirarlo Como cada año, los trabajadores del sector privado",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.883668,2025-11-09T18:25:52.883671,Sin Fronteras,8721,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/09/IMG_20250905_000512_800_x_533_pixel-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",388,,,Trujillo vive otra noche de terror con explosión en la urbanización Las Quintanas,https://diariosinfronteras.com.pe/2025/09/05/trujillo-vive-otra-noche-de-terror-con-explosion-en-la-urbanizacion-las-quintanas/
Desconocido,2084,General,"Inicio MUNDO Donald Trump es nominado al Premio Nobel de la Paz por acuerdo de alto el fuego entre Irán e Israel Donald Trump es nominado al Premio Nobel de la Paz por acuerdo de alto el fuego entre Irán e Israel Por Diario Sin Fronteras - 24 junio, 2025 - En MUNDO 772 El congresista republicano Earl  Buddy  Carter nominó formalmente a Donald Trump al Premio Nobel de la Paz 2025, según carta enviada al Comité Noruego del Nobel. La postulación reconoce su papel en la intermediación del alto al fuego entre Israel e Irán anunciado el 23 de junio. Argumentos de la nominación En el documento con fecha de hoy, se destacó que Trump frenó una escalada bélica en Medio Oriente y evitó que Irán, calificado como  mayor patrocinador estatal del terrorismo , obtuviera armas nucleares. Carter subrayó que el acuerdo  salvó miles o millones de vidas  mediante un cese total de hostilidades entre ambos países, alcanzado en un contexto  considerado imposible de resolver diplomáticamente . Reconocimiento a  acciones audaces  El republicano atribuyó al presidente  acciones audaces y decisivas  que encarnarían los ideales del Nobel como la paz, prevención de guerra y armonía internacional.  En una región plagada de enemistades, este avance exige valentía y claridad. Trump demostró ambas , expresa la misiva dirigida al presidente del comité, Jorgen Watne Frydnes. Acuerdo de Trump El mandatario estadounidense anunció el alto al fuego en su cuenta personal de Truth Social el 23 de junio, tras casi dos semanas de conflicto. El cese fue denominado  guerra de los 12 días , iniciaría en seis horas con duración de 12 horas, según su publicación. Nominación de Pakistán Esta es la segunda nominación pública a Trump en una semana. Pakistán lo postuló días antes por mediar en su conflicto con India a inicios de 2025. El propio presidente afirmó merecer el galardón también por un acuerdo entre Congo y Ruanda. Comentarios de Facebook También te puede interesar Depósito de CTS: cuándo recibirás el pago y cuál es el plazo para retirarlo Como cada año, los trabajadores del sector privado",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.882375,2025-11-09T18:25:52.882378,Sin Fronteras,8720,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/06/MUNDO-Donald-Trump-es-nominado-al-Premio-Nobel-de-la-Paz-por-acuerdo-de-alto-el-fuego-entre-Iran-e-Israel-660x330.jpeg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",347,,,Donald Trump es nominado al Premio Nobel de la Paz por acuerdo de alto el fuego entre Irán e Israel,https://diariosinfronteras.com.pe/2025/06/24/donald-trump-es-nominado-al-premio-nobel-de-la-paz-por-acuerdo-de-alto-el-fuego-entre-iran-e-israel/
Desconocido,3511,General,"Inicio PUNO Juliaca: Mañana elegirán a nuevas autoridades de la Uancv Juliaca: Mañana elegirán a nuevas autoridades de la Uancv Por Diario Sin Fronteras - 22 diciembre, 2024 - En PUNO 884 92 docentes y 1306 alumnos elegirán a nuevas autoridades. A través de la resolución N  03-2024, el Primer Juzgado Civil de Juliaca, resolvió rechazar la medida cautelar temporal interpuesta por el ex andidato a rector de la Universidad Andina Néstor Cáceres Velásquez (Uancv), Ja-vier Quispe Zapana, en contra del comité electoral para suspender las próximas elecciones universitarias a desarrollarse mañana lunes. Al respecto, el excandidato Javier Zapana cuestionó decisión del juzgado y advirtió que serán fiscalizadores de las próximas autoridades universitarias.  Respetaremos la decisión del juzgado considerando que los próximos días son feriados, al parecer ya no hay nada más que hacer, sin embargo, seremos vigilantes de las próximas autoridades ( ) , mencionó. ELECCIONES EL LUNES En tanto, el relator del comité electoral, Pío Napoleón Vilca, informó que, al momento, no llego ningún documento del juzgado por lo que mañana docentes y estudiantes elegirán al rector y vicerrectores para el próximo periodo de gobierno de la Uancv. Detalló que las elecciones se desarrollarán en las aulas del edificio de la Escuela de Posgrado, calle Loreto de Juliaca, donde se instalarán las mesas de votación con los miembros de mesa, y el acto de sufragio que empezará a las 8 de la mañana y terminará a las 4 de la tarde.  El viernes pasado ya se capacitó tanto a los personeros como a los miembros de mesa, el lunes a las 7 se les hará entrega de las credenciales ( ), los electores solamente deben presentar su DNI , mencionó, al tiempo de referir que contarán con el apoyo de los efectivos de la Policía. Agregó que un total de 92 docentes y mil 306 estudiantes de las sedes Juliaca, Puno y Arequipa elegirán al próximo rector, entre los candidatos Félix Ochatoma Paravicino y Néstor Barrantes Sánchez. Además, resaltó que esta elección marcará historia considerando que nunca antes se había llevado a cabo 4 procesos al mismo tiempo ya que, se elegirá al rector, vicerrectores Académico, de Investigación y Administrativo; también a los representantes de docentes y estudiantes ante la Asamblea Universitaria, Consejo Universitario y Consejos de Facultad. Se animó a indicar que el alumno que no vote será multado con 200 soles y el docente con un día de sueldo. Agregó que el acto de instalación, votación y el escrutinio se realizarán bajo la supervisión de representantes de la Oficina Nacional de Procesos Electorales. Además, indicó que los resultados serán dados el lunes por la tarde.  El ganador debe contar con el 50  más 1, de lo contrario se desarrollará una segunda vuelta el viernes 27 de diciembre. Asimismo la entrega de credenciales y juramentación de las nuevas autoridades universitarias será el martes 31 de diciembre del 2024, en tanto el 13 de enero del 2025 asumirán funciones.  Serán renovadas el 100  de autoridades ( ) , mencionó el integrante del comité electoral de la Uancv. Finalmente, refirió que, el rector y vicerrectores serán elegidos por un periodo de 5 años, 2025   2029, en tanto los decanos por 4 años, los docentes principales por 3 años, asociados por 2 años y representantes de estudiantes por 1 año. Comentarios de Facebook También te puede interesar Depósito de CTS: cuándo recibirás el pago y cuál es el plazo para retirarlo Como cada año, los trabajadores del sector privado",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.881921,2025-11-09T18:25:52.881925,Sin Fronteras,8719,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/12/66b36a45-2514-4030-9cee-dfcd1277dbdd-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",579,,,Juliaca: Mañana elegirán a nuevas autoridades de la Uancv,https://diariosinfronteras.com.pe/2024/12/22/juliaca-manana-elegiran-a-nuevas-autoridades-de-la-uancv/
Desconocido,1083,General,"Inicio PUNO Chofer detenido en Juliaca por presunto abuso a menor que trabajaba como cobradora Chofer detenido en Juliaca por presunto abuso a menor que trabajaba como cobradora Por Diario Sin Fronteras - 30 mayo, 2025 - En PUNO 1540 Un hombre identificado con las iniciales Y.Q.M. (33) fue detenido por agentes de la Comisaría  A  de Juliaca, luego de ser denunciado por presuntamente abusar de una menor de 12 años que trabajaba como cobradora en una combi de transporte urbano. El hecho habría ocurrido en la intersección de la avenida Tambopata con el jirón Conima. De acuerdo con la investigación preliminar, el investigado habría obligado a la menor a consumir bebidas alcohólicas para posteriormente agredirla. La intervención se realizó gracias a la denuncia presentada por la niña, acompañada de su madre. La Policía Nacional continúa con las diligencias correspondientes para esclarecer el caso. Comentarios de Facebook También te puede interesar Depósito de CTS: cuándo recibirás el pago y cuál es el plazo para retirarlo Como cada año, los trabajadores del sector privado",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.879879,2025-11-09T18:25:52.879882,Sin Fronteras,8718,"https://diariosinfronteras.com.pe/wp-content/uploads/2025/05/IMG_20250530_104216_800_x_533_pixel-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",173,,,Chofer detenido en Juliaca por presunto abuso a menor que trabajaba como cobradora,https://diariosinfronteras.com.pe/2025/05/30/chofer-detenido-en-juliaca-por-presunto-abuso-a-menor-que-trabajaba-como-cobradora/
Desconocido,1991,General,"Inicio PUNO Juliaca: Comerciantes se enfrentan en operativo por ordenamiento Juliaca: Comerciantes se enfrentan en operativo por ordenamiento Por Diario Sin Fronteras - 11 julio, 2024 - En PUNO 695 Operativo en las calles para recuperar la vía pública. Continúa la desobediencia por parte de los comerciantes en la Ciudad de los Vientos, muchos se resisten a las ordenanzas municipales que intentan restablecer el orden en los espacios públicos, los cuales han sido  tomados  por algunos comerciantes que ocupan la calle para el expendio de productos además de colocar sus letreros. Ante esta situación, la Municipalidad Provincial de San Román, a través de la Subgerencia de Gestión Ambiental, en colaboración con la Policía Municipal, Serenazgo e inspectores de tránsito, vienen incrementado los operativos para eliminar obstrucciones en las vías públicas. Con el objetivo de mejorar la movilidad urbana y garantizar la seguridad de peatones y conductores, se están decomisando letreros, conos y otros elementos que dificultan el libre tránsito. En un reciente operativo llevado adelante en las inmediaciones de los jirones Cahuide, Cabana, Apurímac y contornos del mercado Manco Cápac, recuperaron los espacios. Estas acciones se enmarcan en el cumplimiento de la Ordenanza Municipal 001-2024, la cual prohíbe la colocación de elementos que impidan el paso libre.  Las siguientes semanas realizaremos megaoperativos en los jirones Moquegua y Sucre sacando los letreros que están en las paredes , mencionó el subgerente de Gestión Ambiental, Genrry Apaza Laura. Lamentablemente en dichos jirones, luego de algunos minutos, la mercadería fue sacada nuevamente para exponer sus productos, es decir, los comerciantes siguen haciendo caso omiso a las advertencia de los trabajadores municipales y sus operativos. Comentarios de Facebook También te puede interesar Más de 8,500 jóvenes celebran con alegría y fe la XIII Fiesta Juvenil en Chapi Durante dos días, miles de jóvenes participaron en",2025-11-09T18:25:52.348684,2025-11-09T18:25:52.879007,2025-11-09T18:25:52.879014,Sin Fronteras,8717,"https://diariosinfronteras.com.pe/wp-content/uploads/2024/07/letrero1-660x330.jpg, https://diariosinfronteras.com.pe/wp-content/uploads/2020/06/dxt-nav.png",301,Juliaca: Comerciantes se enfrentan en operativo por ordenamiento,,Juliaca: Comerciantes se enfrentan en operativo por ordenamiento,https://diariosinfronteras.com.pe/2024/07/11/juliaca-comerciantes-se-enfrentan-en-operativo-por-ordenamiento/
