titulo,fecha,hora,resumen,contenido,categoria,autor,tags,url,fecha_extraccion,imagenes,fuente,created_at
DIRESA detecta altos niveles de arsénico en agua potable de Puno,2025-09-17,02:47:01,Contaminación del agua en Puno expone a la población a arsénico superando límites máximos permisibles y falta de desinfección…,"Puno DIRESA detecta altos niveles de arsénico en agua potable de Puno Distritos como Ichu, Chucuito y Amantaní registran ausencia total de cloro residual en reservorios, incrementando riesgos de enfermedades hídricas 17/09/2025 Pachamama Radio | Carlos Roque Contaminación del agua en Puno expone a la población a arsénico superando límites máximos permisibles y falta de desinfección, informes oficiales confirman incumplimiento de normas sanitarias Foto: CRP Facebook Twitter WhatsApp Telegram Linkedin Copy URL La Dirección Ejecutiva de Salud Ambiental de la DIRESA Puno detectó contaminación grave del agua potable por arsénico en múltiples distritos. La vigilancia sanitaria coordinada con el laboratorio CERPER reveló niveles de 0.01391 mg/L en captación Lago Caisón , superando límites máximos permisibles. Los informes oficiales compilaron análisis entre diciembre 2024 y junio 2025. La entidad ejecuta actividades de vigilancia para evaluar potabilidad del agua en provincias de Puno y San Román. Las comunicaciones oficiales documentan coordinación entre diversas entidades para toma de muestras y análisis químicos. El monitoreo busca identificar metales pesados y garantizar cumplimiento de normas de calidad establecidas. EMSA Puno opera el sistema principal donde se registraron concentraciones críticas de contaminantes en planta de tratamiento. La salida mostró arsénico de 0.01201 mg/L y sodio de 201 mg/L , excediendo ambos parámetros los estándares reglamentarios. Los valores comprometen gravemente la seguridad del suministro que distribuye la empresa prestadora EMSA PUNO. - Contenido Patrocinado - Ausencia total de desinfección expone poblaciones a riesgos sanitarios Amantaní enfrenta crisis diferente con ausencia completa de cloro residual en reservorios que abastecen la población insular. Las muestras del Reservorio Pueblo Central y Sector Qeachi arrojaron «Cloro Residual de 0 mg/L» en diciembre 2024. Esta deficiencia incumple el mínimo de 0.5 mg/L requerido para desinfección. Los distritos de Ichu, Chucuito y Capullani registraron idéntica problemática con niveles nulos de cloro residual detectados. La ausencia del desinfectante «incumple con el LMP establecido en el Reglamento» exponiendo poblaciones a enfermedades hídricas. Las inspecciones se realizaron durante junio de 2025 en estas localidades. El pH mostró alteraciones graves en captación Lago Caisón con valor de 8.71 que compromete la potabilización. Este resultado «excede el valor del parámetro pH establecido» en Estándares de Calidad Ambiental. El rango permitido oscila entre 6.5 y 8.5 para garantizar agua segura. - Contenido Patrocinado - Cabanillas registra único cumplimiento normativo mientras Juliaca muestra avances Cabanillas representa el caso exitoso con agua de manantiales que cumple todos los estándares de calidad vigentes. Las localidades de Deustua y Tincopalca demostraron «cumplimiento total de la normativa» según análisis de diciembre 2024. Los manantiales proveen agua subterránea apta con desinfección simple. Las cámaras de rompepresión Jakarapi y Población Quint Sulluta confirmaron calidad óptima en parámetros evaluados por laboratorio. Los resultados verificaron que «todas las muestras cumplen con Límites Máximos Permisibles» del reglamento. Esta situación contrasta marcadamente con hallazgos de otros distritos. Juliaca mostró resultados favorables en análisis de aceites y grasas del Hospital Carlos Monge Medrano operado por SEDA. Las muestras registraron valores de 0.01 mg/L y 0.03 mg/L en agosto 2025. Los niveles se mantienen dentro de límites permitidos para este parámetro. Contaminación del Lago Titicaca agrava crisis sanitaria regional El laboratorio LAQUAMEQ confirmó cumplimiento normativo en el principal centro hospitalario de la ciudad de Juliaca. Los análisis sugieren que «el agua que llega cumple estándares de calidad» para parámetros específicos evaluados. La evaluación abarcó muestras del sistema de abastecimiento natural. La captación CHIMU del Lago Titicaca evidenció contaminación con arsénico de 0.0109 mg/L en junio 2025. Este valor «no cumple con Estándares de Calidad Ambiental para Agua» Categoría 1 Subcategoría A2. La contaminación afecta cuerpos naturales destinados a potabilización para consumo humano. Los hallazgos técnicos revelan crisis sanitaria que compromete principalmente el distrito de Puno y localidades aledañas. La presencia de metales pesados y deficiencias sistemáticas en desinfección amenazan salud pública de miles de habitantes. Los análisis demuestran incumplimiento generalizado de normativa vigente. - Contenido Patrocinado - Contenido Cerrar Ausencia total de desinfección expone poblaciones a riesgos sanitarios Cabanillas registra único cumplimiento normativo mientras Juliaca muestra avances Contaminación del Lago Titicaca agrava crisis sanitaria regional Últimas Publicaciones San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios Puno Bomberos Puno combaten incendios sin equipos especializados Puno FOP Puno se suma a protestas contra sistemas fujimoristas Puno Cuatro postores compiten por césped artificial estadio de Puno San Román San Román y San Miguel retiran letreros que invaden vía pública Pachamama Radio | Carlos Roque Artículo anterior OCI detecta irregularidades en transparencia en la comuna local de Puno Artículo siguiente Cuna Más construirá cinco centros en Puno con una inversión de 40 millones Contenido relacionado Puno Bomberos Puno combaten incendios sin equipos especializados Puno FOP Puno se suma a protestas contra sistemas fujimoristas Puno Cuatro postores compiten por césped artificial estadio de Puno Puno Puno: 200 vecinos sin agua potable en Pirhua Pirhuani hace 15 días Puno Alerta de déficit hídrico amenaza cultivos para la campaña agrícola 2026 Puno Red de Salud Puno niega deuda laboral con digitadora que laboró en el 2019",General,Redacción Pachamama Radio,,https://pachamamaradio.org/diresa-detecta-altos-niveles-de-arsenico-en-agua-potable-de-puno/,2025-09-18 18:27:51,https://pachamamaradio.org/wp-content/uploads/2025/09/DIRESA-detecta-altos-niveles-de-arsenico-CPR.jpg,Pachamama Radio,2025-09-18 18:27:51
Ejército sale a retomar control tras protestas en Nepal que dejan 19 muertos,2025-09-10,01:56:55,"Protestas en Nepal dejan 19 muertos mientras ejército retoma control de Katmandú tras bloqueos, saqueos e incendios que agudizan la crisis política…","Internacional Ejército sale a retomar control tras protestas en Nepal que dejan 19 muertos El descontento juvenil por desempleo y censura digital impulsó las manifestaciones que forzaron la renuncia del primer ministro y encendieron la capital 10/09/2025 Pachamama Radio | Carlos Roque Protestas en Nepal dejan 19 muertos mientras ejército retoma control de Katmandú tras bloqueos, saqueos e incendios que agudizan la crisis política Foto: AP Niranjan Shrestha Facebook Twitter WhatsApp Telegram Linkedin Copy URL El ejército de Nepal tomó el control de las calles de Katmandú este miércoles tras dos días de violentas protestas que dejaron 19 muertos y decenas de heridos. Soldados con órdenes estrictas de toque de queda patrullaron la capital , mientras miles de manifestantes incendiaron edificios gubernamentales y atacaron a políticos. La renuncia del primer ministro Khadga Prasad Oli no logró calmar los ánimos, y la ciudad quedó sumida en el caos. Las protestas, lideradas por jóvenes, estallaron el lunes tras el bloqueo de redes sociales como Facebook, X y YouTube. La medida, que el gobierno justificó como un intento de regular plataformas no registradas , desencadenó una ola de indignación que se extendió a denuncias de corrupción y privilegios de la élite política. La policía, desbordada, abrió fuego contra los manifestantes, elevando la tensión a niveles sin precedentes en años recientes. El presidente Ram Chandra Poudel instó a la calma y aceptó la renuncia de Oli, quien quedó al frente de un gobierno transitorio. Mientras tanto, helicópteros militares evacuaron a ministros y el humo cubría el parlamento y la residencia presidencial , símbolos del poder cuestionado. Las imágenes de líderes agredidos, como el congresista Sher Bahadur Deuba y su esposa, circularon en redes, alimentando aún más la ira colectiva. - Contenido Patrocinado - La ira de la Generación Z: redes, desempleo y privilegios El descontento juvenil es el motor de las protestas, con un 20% de desempleo y más de 2.000 jóvenes emigrando diariamente. “Los hijos de los políticos viven en lujo mientras nosotros no tenemos futuro” , gritaban los manifestantes, quienes también incendiaron la sede del diario Kantipur y concesionarios de autos. La liberación de cientos de presos tras el abandono de puestos policiales agravó el escenario de impunidad. El gobierno insistió en que la regulación de redes busca “responsabilidad y transparencia”, pero críticos denuncian censura. La ley propuesta obliga a las plataformas a tener un representante local , algo que solo cumplieron TikTok y Viber. El bloqueo inicial, levantado el martes, ya había encendido la mecha: los jóvenes exigen no solo libertad digital, sino también oportunidades y justicia social. Entre el fuego y las promesas: ¿qué sigue para Nepal? Las calles de Katmandú amanecieron con soldados revisando vehículos y dispersando grupos residuales. El ejército, que rara vez interviene en conflictos internos, arrestó a 27 saqueadores , pero el daño es visible: edificios carbonizados, vehículos calcinados y una sociedad polarizada. Oli prometió investigar los disparos y compensar a las familias, pero la desconfianza persiste. - Contenido Patrocinado - El conflicto expuso la brecha entre la clase política y una juventud que ya no teme alzar la voz. “No es solo por las redes, es por nuestro derecho a un futuro” , declaró un manifestante desde las ruinas del Singha Durbar, sede del gobierno. Mientras el país busca estabilidad, el desafío es claro: reconstruir la confianza o enfrentar una crisis aún más profunda. - Contenido Patrocinado - Contenido Cerrar La ira de la Generación Z: redes, desempleo y privilegios Entre el fuego y las promesas: ¿qué sigue para Nepal? Últimas Publicaciones San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios Puno Bomberos Puno combaten incendios sin equipos especializados Puno FOP Puno se suma a protestas contra sistemas fujimoristas Puno Cuatro postores compiten por césped artificial estadio de Puno San Román San Román y San Miguel retiran letreros que invaden vía pública Pachamama Radio | Carlos Roque Artículo anterior Alcalde Rímac propone penal en Puno a 5000m contra delincuencia Artículo siguiente Ibáñez destaca debut de siete jugadores en Selección Peruana en contexto difícil Contenido relacionado Internacional Diseñadoras colombianas transforman estigmatizada hoja de coca en pigmento creativo Internacional ONU acusa a Israel de genocidio en Gaza tras investigación oficial Internacional Mercosur firma acuerdo libre comercio con cuatro países europeos Internacional Europa enfrenta expansión récord de virus transmitidos por mosquitos Internacional Milei sufre histórico revés en Buenos Aires y pone en jaque su agenda económica Internacional Estados Unidos designa a dos pandillas ecuatorianas «Los Lobos y Los Choneros» como terroristas",General,Redacción Pachamama Radio,,https://pachamamaradio.org/ejercito-sale-a-retomar-control-tras-protestas-en-nepal-que-dejan-19-muertos/,2025-09-18 18:27:54,https://pachamamaradio.org/wp-content/uploads/2025/09/ejercito-sale-a-retomar-control-AP-Niranjan-Shrestha.jpg,Pachamama Radio,2025-09-18 18:27:54
Puno,2025-09-18,18:27:56,"Puno .- Pachamama Radio, es un medio de comunicación regional, informa últimas noticias de Puno, Perú y el mundo…","Puno Acción Noticiosa Azángaro Carabaya Chucuito Consejo Regional Crisis Política San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios Cemento vencido en San Román expone siete mil bolsas halladas en obras públicas, regidor acusa al alcalde de encubrir a funcionarios investigados Puno Bomberos Puno combaten incendios sin equipos especializados Incendios forestales en Puno obligan a bomberos voluntarios a enfrentar llamas sin equipos adecuados, combaten siniestros en Azángaro, San Antón y Juliaca Puno FOP Puno se suma a protestas contra sistemas fujimoristas Mal funcionamiento de EsSalud y AFP indigna a ciudadanos en Puno, denuncian falta de equipos médicos y cuestionan destino de aportes millonarios Puno Cuatro postores compiten por césped artificial estadio de Puno Césped artificial en estadio Torres Belón será instalado por uno de cuatro consorcios, comité evalúa propuestas y decisión se conocerá este jueves San Román San Román y San Miguel retiran letreros que invaden vía pública Operativos municipales retiraron letreros publicitarios en San Román y San Miguel, autoridades buscan ordenar la ciudad y garantizar seguridad peatonal San Román San Román: 18 certificados ITSE a discotecas bajo investigación mientras regidor denuncia incumplimiento de promesas electorales Certificados ITSE avalan 18 discotecas en San Román, regidor denuncia contradicción de promesa electoral y pide informe sobre posibles irregularidades Juliaca Juliaca: Mujeres puneñas cuestionan representación de Dina Boluarte en la política peruana Mujeres puneñas rechazan a Dina Boluarte, la acusan de afectar a la mujer peruana y exigen cambios en políticas sociales y laborales desde Puno Puno Puno: 200 vecinos sin agua potable en Pirhua Pirhuani hace 15 días Desabastecimiento de agua deja a vecinos de Pirhua Pirhuani sin servicio tres semanas, familias trasladan agua de otros barrios y piden cisternas Juliaca Comerciantes de arándanos claman por ayuda: Motocarga embistió triciclo y deja los deja en estado crítico Pareja de comerciantes en Juliaca denuncia que conductor de motocarga ebrio los atropelló y saldrá libre, víctima sufrió fracturas y perdió su mercadería Puno Alerta de déficit hídrico amenaza cultivos para la campaña agrícola 2026 Lluvias prematuras en Puno alteran ciclos de cultivo y proyectan déficit hídrico en la campaña agrícola 2026, especialistas advierten riesgos para la producción Puno Red de Salud Puno niega deuda laboral con digitadora que laboró en el 2019 Red de Salud Puno niega abonar 3000 soles a extrabajadora que laboró sin contrato en 2019, director admite fallas administrativas y anuncia investigación San Román Moquegua ofrece educación a puneños en disputa territorial Intromisión educativa en Tincopalca preocupa por ofertas de Moquegua que captan estudiantes puneños y generan riesgos de futuras disputas territoriales Puno Coasa y Limbani usan armas fuego en conflicto territorial Puno Conflicto territorial en Coasa y Limbani obliga a reunión con PCM tras denuncias de comuneros sobre presencia de armas de fuego en los enfrentamientos UNAJ Orlando Fernández advierte clanes docentes quieren tomar UNAJ Irregularidades en UNAJ muestran denuncia contra docente que accedió a plaza principal sin cumplir requisitos, Fiscalía Anticorrupción investiga el caso San Román ¡Escándalo en la gerencia de seguridad ciudadana! Funcionario de San Román acusado por corrupción Sobornos en certificados ITSE comprometen a locales que denuncian cobros ilegales, funcionario usurpa funciones y emite resoluciones sin validez legal","RegistrarsePortadaPunoPolíticaNacionalActualidadInternacionalDeportesRegistrarse¡Bienvenido!Ingrese a su cuentatu nombre de usuariotu contraseña¿Olvidaste tu contraseña?Recuperación de contraseñaRecupera tu contraseñatu correo electrónicoBuscar00jueves 18, septiembre  20250AccesoEntra en tu cuenta.Iniciar sesiónRegistrarSubscribirseJoin our community of  SUBSCRIBERS and be part of the conversation.To subscribe, simply enter your email address on our website or click the subscribe button below. Don't worry, we respect your privacy and won't spam your inbox. Your information is safe with us.SubscribeI've read and accept thePrivacy Policy.FacebookTwitterWhatsappTelegramLinkedInTiktokYoutubeCanal MessengerCanal MessengerPortadaPunoPolíticaNacionalActualidadInternacionalDeportesSearchPlanesPunoAcción NoticiosaAzángaroCarabayaChucuitoConsejo RegionalCrisis PolíticaSan RománSan Román: Regidor Javier Chura acusa al alcalde de proteger funcionariosCemento vencido en San Román expone siete mil bolsas halladas en obras públicas, regidor acusa al alcalde de encubrir a funcionarios investigadosPunoBomberos Puno combaten incendios sin equipos especializadosIncendios forestales en Puno obligan a bomberos voluntarios a enfrentar llamas sin equipos adecuados, combaten siniestros en Azángaro, San Antón y JuliacaPunoFOP Puno se suma a protestas contra sistemas fujimoristasMal funcionamiento de EsSalud y AFP indigna a ciudadanos en Puno, denuncian falta de equipos médicos y cuestionan destino de aportes millonariosPunoCuatro postores compiten por césped artificial estadio de PunoCésped artificial en estadio Torres Belón será instalado por uno de cuatro consorcios, comité evalúa propuestas y decisión se conocerá este juevesSan RománSan Román y San Miguel retiran letreros que invaden vía públicaOperativos municipales retiraron letreros publicitarios en San Román y San Miguel, autoridades buscan ordenar la ciudad y garantizar seguridad peatonalSan RománSan Román: 18 certificados ITSE a discotecas bajo investigación mientras regidor denuncia incumplimiento de promesas electoralesCertificados ITSE avalan 18 discotecas en San Román, regidor denuncia contradicción de promesa electoral y pide informe sobre posibles irregularidadesJuliacaJuliaca: Mujeres puneñas cuestionan representación de Dina Boluarte en la política peruanaMujeres puneñas rechazan a Dina Boluarte, la acusan de afectar a la mujer peruana y exigen cambios en políticas sociales y laborales desde PunoPunoPuno: 200 vecinos sin agua potable en Pirhua Pirhuani hace 15 díasDesabastecimiento de agua deja a vecinos de Pirhua Pirhuani sin servicio tres semanas, familias trasladan agua de otros barrios y piden cisternasJuliacaComerciantes de arándanos claman por ayuda: Motocarga embistió triciclo y deja los deja en estado críticoPareja de comerciantes en Juliaca denuncia que conductor de motocarga ebrio los atropelló y saldrá libre, víctima sufrió fracturas y perdió su mercaderíaPunoAlerta de déficit hídrico amenaza cultivos para la campaña agrícola 2026Lluvias prematuras en Puno alteran ciclos de cultivo y proyectan déficit hídrico en la campaña agrícola 2026, especialistas advierten riesgos para la producciónPunoRed de Salud Puno niega deuda laboral con digitadora que laboró en el 2019Red de Salud Puno niega abonar 3000 soles a extrabajadora que laboró sin contrato en 2019, director admite fallas administrativas y anuncia investigaciónSan RománMoquegua ofrece educación a puneños en disputa territorialIntromisión educativa en Tincopalca preocupa por ofertas de Moquegua que captan estudiantes puneños y generan riesgos de futuras disputas territorialesPunoCoasa y Limbani usan armas fuego en conflicto territorial PunoConflicto territorial en Coasa y Limbani obliga a reunión con PCM tras denuncias de comuneros sobre presencia de armas de fuego en los enfrentamientosUNAJOrlando Fernández advierte clanes docentes quieren tomar UNAJIrregularidades en UNAJ muestran denuncia contra docente que accedió a plaza principal sin cumplir requisitos, Fiscalía Anticorrupción investiga el casoSan Román¡Escándalo en la gerencia de seguridad ciudadana! Funcionario de San Román acusado por corrupciónSobornos en certificados ITSE comprometen a locales que denuncian cobros ilegales, funcionario usurpa funciones y emite resoluciones sin validez legalPachamama Radio, es un medio de comunicación regional, informa últimas noticias de Puno, Perú y el mundo, información en imágenes, fotos, videos, audios, infografías, interactivos y resúmenes de Puno.MenuPortadaPunoPolíticaNacionalActualidadInternacionalDeportesRecomendadosRed de Medios RegionalesOECE anula licitación de obra en Piura por irregularidades en la gestión de alcalde Gabriel MadridRed de Medios RegionalesGrave situación de la minería ilegal en Jaén y San Ignacio: advierten falta de control por parte de las autoridades (VIDEO)Red de Medios RegionalesAnemia afecta al 75% de bebés de 6 a 9 meses en Ayacucho, alerta nutricionistaCategoriasPuno11558Juliaca3831San Román2545Nacional792Red de Medios Regionales701Deportes529Azángaro472Terms and conditionsPrivacy policySitemap©	Todos los Derechos Reservados - Pachamama RadioFacebookTwitterWhatsappTelegramLinkedInTiktokYoutubeCanal MessengerCanal Messenger",Redacción Pachamama Radio,,https://pachamamaradio.org/puno/,2025-09-18 18:27:56,,Pachamama Radio,2025-09-18 18:27:56
Moquegua ofrece educación a puneños en disputa territorial,2025-09-18,04:43:09,Intromisión educativa en Tincopalca preocupa por ofertas de Moquegua que captan estudiantes puneños y generan riesgos de futuras disputas territoriales…,"San Román Moquegua ofrece educación a puneños en disputa territorial Autoridades de Cabanillas denuncian que la captación de alumnos afecta proyectos locales y debilita presencia institucional puneña en la zona fronteriza 18/09/2025 Pachamama Radio | Natalia Vizcarra Intromisión educativa en Tincopalca preocupa por ofertas de Moquegua que captan estudiantes puneños y generan riesgos de futuras disputas territoriales Foto: © Pachamama Radio NVC Facebook Twitter WhatsApp Telegram Linkedin Copy URL Quinientas familias del centro poblado Tincopalca en Cabanillas (San Román) enfrentan ofertas educativas de Moquegua que buscarían facilitar reclamos territoriales futuros sobre zonas ricas en minerales, según el alcalde distrital Jesús Quispe Mamani. El burgomaestre reveló que autoridades moqueguanas ofrecen beneficios educativos a estudiantes puneños para trasladarlos a instituciones de su jurisdicción, práctica que afecta principalmente a este centro poblado fronterizo donde se concentran la mayoría de casos. La intromisión educativa abarca todos los niveles formativos desde inicial hasta secundaria, aprovechando la desatención del gobierno regional puneño para captar estudiantes mediante convenios en centros pedagógicos bilingües con facilidades académicas atractivas para familias. - Contenido Patrocinado - Quispe Mamani califica estas ofertas como estrategia para establecer presencia poblacional que justifique futuras reclamaciones territoriales, sosteniendo que la verdadera motivación es acceder a los recursos minerales que posee Cabanillas en zona fronteriza. El distrito concentra diversos recursos minerales que generan interés en la región vecina, convirtiendo a Tincopalca en zona estratégica para posibles expansiones territoriales que utilizan la educación como mecanismo de acercamiento poblacional. Los proyectos educativos destinados a población estudiantil local se ven obstaculizados por la captación de alumnos hacia Moquegua, interfiriendo el desarrollo de infraestructura y programas propios que debilitan vínculos institucionales con autoridades puneñas. - Contenido Patrocinado - El alcalde solicitó intervención inmediata del gobernador regional y demarcación territorial para detener estas prácticas, temiendo que el abandono institucional puneño facilite consolidación de intereses moqueguanos en territorio que considera legítimamente suyo. - Contenido Patrocinado - Últimas Publicaciones San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios Puno Bomberos Puno combaten incendios sin equipos especializados Puno FOP Puno se suma a protestas contra sistemas fujimoristas Puno Cuatro postores compiten por césped artificial estadio de Puno San Román San Román y San Miguel retiran letreros que invaden vía pública Pachamama Radio | Natalia Vizcarra https://pachamamaradio.org/ Artículo anterior Coasa y Limbani usan armas fuego en conflicto territorial Puno Artículo siguiente Red de Salud Puno niega deuda laboral con digitadora que laboró en el 2019 Contenido relacionado San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios San Román San Román y San Miguel retiran letreros que invaden vía pública San Román San Román: 18 certificados ITSE a discotecas bajo investigación mientras regidor denuncia incumplimiento de promesas electorales San Román ¡Escándalo en la gerencia de seguridad ciudadana! Funcionario de San Román acusado por corrupción San Román Alcalde de San Román minimiza cemento vencido en obra de 6.8 millones San Román Juventudes San Román analizan movilización contra nueva ley AFP",General,Redacción Pachamama Radio,,https://pachamamaradio.org/moquegua-ofrece-educacion-a-punenos-en-disputa-territorial/,2025-09-18 18:27:58,https://pachamamaradio.org/wp-content/uploads/2025/09/Jesus-Quispe-Mamani-NVC.jpg,Pachamama Radio,2025-09-18 18:27:58
Docentes Puno presionan por pensión 3300 aprobada Congreso,2025-09-12,11:51:50,"Docentes jubilados exigen pensión 3300 y esperan que Ejecutivo promulgue la ley, pese a falta de financiamiento que compromete presupuesto nacional 2026…","Puno Docentes Puno presionan por pensión 3300 aprobada Congreso En Puno, 4000 maestros retirados esperan el beneficio mientras dirigentes magisteriales impulsan protestas nacionales para exigir cumplimiento de la norma aprobada 12/09/2025 Pachamama Radio | Fredy Itusaca https://api.spreaker.com/download/episode/67737447/fi_hugo_flores_rodr_guez.mp3 Docentes jubilados exigen pensión 3300 y esperan que Ejecutivo promulgue la ley, pese a falta de financiamiento que compromete presupuesto nacional 2026 Foto: © Pachamama Radio MKO Facebook Twitter WhatsApp Telegram Linkedin Copy URL Más de 160 mil maestros jubilados esperan que la presidenta Dina Boluarte promulgue la ley que eleva sus pensiones a 3300 soles mensuales, pero la medida carece de financiamiento para el 2026 y enfrenta resistencia del Ejecutivo. El secretario de Defensa de la Asociación Provincial de Cesantes y Jubilados de Educación Puno, Hugo Flores Rodríguez, confirmó que el Congreso aprobó el proyecto de ley 3864 con 66 votos a favor el 4 de septiembre. La propuesta establece que los docentes retirados reciban una pensión equivalente a la Remuneración Íntegra Mensual de la primera escala magisterial, beneficiando a maestros de todos los regímenes pensionarios. - Contenido Promocionado - El Ministerio de Economía y Finanzas advierte que la medida requiere 4860 millones de soles anuales, lo que comprometería significativamente los recursos destinados a inversión pública. Flores Rodríguez mantiene la esperanza de que el gobierno encuentre financiamiento a través de impuestos no cobrados a grandes transnacionales, pese a las edades avanzadas de los beneficiarios. La presidenta Boluarte tiene 15 días hábiles para promulgar la norma o devolverla al Congreso con observaciones, según el procedimiento legislativo establecido. Los dirigentes magisteriales realizaron ayer la octava jornada nacional de protesta, dirigiendo sus demandas al Poder Ejecutivo para exigir la promulgación de la medida. Los maestros cesantes reciben actualmente pensiones que oscilan entre 500 y 800 soles mensuales, montos inferiores al salario mínimo vital que no cubren necesidades básicas. La norma requiere además la aprobación de un reglamento en 90 días una vez promulgada, proceso que definirá la implementación gradual del beneficio propuesto. En Puno, 4000 docentes jubilados esperan el beneficio, mientras que a nivel de la provincia la cifra alcanza los 1500 maestros según los registros oficiales. La medida no está contemplada en el presupuesto nacional del 2026, lo que genera incertidumbre sobre la viabilidad real de su implementación inmediata. Flores Rodríguez reconoce que el proceso es largo, pero confía en que se haga justicia a quienes dedicaron más de 30 años a la educación nacional. - Contenido Promocionado - Últimas Publicaciones San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios Puno Bomberos Puno combaten incendios sin equipos especializados Puno FOP Puno se suma a protestas contra sistemas fujimoristas Puno Cuatro postores compiten por césped artificial estadio de Puno San Román San Román y San Miguel retiran letreros que invaden vía pública Pachamama Radio | Fredy Itusaca Artículo anterior Coata: expediente técnico para carretera se retrasa y población protesta Artículo siguiente Contadores de Puno celebran 66 años con 80% activos laboralmente Contenido relacionado Puno Bomberos Puno combaten incendios sin equipos especializados Puno FOP Puno se suma a protestas contra sistemas fujimoristas Puno Cuatro postores compiten por césped artificial estadio de Puno Puno Puno: 200 vecinos sin agua potable en Pirhua Pirhuani hace 15 días Puno Alerta de déficit hídrico amenaza cultivos para la campaña agrícola 2026 Puno Red de Salud Puno niega deuda laboral con digitadora que laboró en el 2019",General,Redacción Pachamama Radio,,https://pachamamaradio.org/docentes-puno-presionan-por-pension-3300-aprobada-congreso/,2025-09-18 18:28:02,,Pachamama Radio,2025-09-18 18:28:02
San Miguel: Propietaria de cantina ilegal retiene fiscalizador,2025-09-11,11:21:55,"Secuestro en cantina clandestina retuvo a un fiscalizador municipal, operativo reveló consumo ilegal y violencia que impidió clausura inmediata del local…","San Román San Miguel: Propietaria de cantina ilegal retiene fiscalizador El operativo sorpresa en San Miguel contó con apoyo de Serenazgo tras agresiones y lanzamiento de botellas contra vecinos y personal de fiscalización municipal 11/09/2025 Pachamama Radio | Ivan Coari Secuestro en cantina clandestina retuvo a un fiscalizador municipal, operativo reveló consumo ilegal y violencia que impidió clausura inmediata del local Foto: © Pachamama Radio IRCS Facebook Twitter WhatsApp Telegram Linkedin Copy URL Quince minutos de secuestro vivió un funcionario municipal durante una intervención en una cantina clandestina ubicada en la intersección del jirón Titicaca con Chachani, a media cuadra de la Municipalidad Distrital de San Miguel en la provincia de San Román, donde operaba ilegalmente bajo fachada comercial. Risaralda Curro Zeballos, propietaria del establecimiento, privó de libertad al fiscalizador dentro del local mientras demostró actitud agresiva y violenta hacia el personal de la Sub Gerencia de Fiscalización y Control que realizaba un operativo sorpresa contra negocios ilegales. La intervención reveló parroquianos consumiendo bebidas alcohólicas en clara infracción de la Ordenanza Municipal N.° 027-2019 y el Reglamento de Organización y Funciones institucional, situación que aumentó significativamente los riesgos para la seguridad del personal municipal presente. - Contenido Patrocinado - Curro Zeballos lanzó botellas de licor hacia el exterior, poniendo en peligro tanto a vecinos como al personal municipal que intentaba ejecutar la clausura del establecimiento clandestino que operaba sin permisos ni condiciones sanitarias adecuadas. La violencia desplegada por la intervenida impidió la clausura inmediata del local, medida que debió postergarse para salvaguardar la integridad física del equipo de fiscalización municipal que cumplía funciones de control y verificación legal. El operativo se culminó con apoyo de Serenazgo Municipal, mientras se configura un presunto delito de secuestro contra la propietaria, quien enfrentará procesos administrativos y penales por obstaculizar funciones públicas y retener ilegalmente a un servidor municipal. - Contenido Patrocinado - Últimas Publicaciones San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios Puno Bomberos Puno combaten incendios sin equipos especializados Puno FOP Puno se suma a protestas contra sistemas fujimoristas Puno Cuatro postores compiten por césped artificial estadio de Puno San Román San Román y San Miguel retiran letreros que invaden vía pública Pachamama Radio | Ivan Coari https://pachamamaradio.org Artículo anterior Juliaca: evalúan nuevamente adquisición de armas no letales ante delincuencia armada Artículo siguiente Rector de UNA Puno busca ser gobernador mientras universidad tomada, según exdirigente Contenido relacionado San Román San Román: Regidor Javier Chura acusa al alcalde de proteger funcionarios San Román San Román y San Miguel retiran letreros que invaden vía pública San Román San Román: 18 certificados ITSE a discotecas bajo investigación mientras regidor denuncia incumplimiento de promesas electorales San Román Moquegua ofrece educación a puneños en disputa territorial San Román ¡Escándalo en la gerencia de seguridad ciudadana! Funcionario de San Román acusado por corrupción San Román Alcalde de San Román minimiza cemento vencido en obra de 6.8 millones",General,Redacción Pachamama Radio,,https://pachamamaradio.org/san-miguel-propietaria-de-cantina-ilegal-retiene-fiscalizador/,2025-09-18 18:28:05,https://pachamamaradio.org/wp-content/uploads/2025/09/retienen-a-fiscalizador-IRCS.jpg,Pachamama Radio,2025-09-18 18:28:05
