titulo,fecha,hora,resumen,contenido,categoria,autor,tags,url,fecha_extraccion,imagenes,fuente,created_at
Ibáñez destaca debut de siete jugadores en Selección Peruana en contexto difícil,2025-09-10,02:14:16,Selección Peruana presenta siete debutantes en la última fecha FIFA y muestra que existe material para competir pese a quedar en penúltimo lugar de las…,Deportes Ibáñez destaca debut de siete jugadores en Selección Peruana en contexto difícil La presencia de jóvenes junto a referentes históricos reflejó unidad y sentido de pertenencia en medio de la renovación del equipo nacional 10/09/2025 Pachamama Radio | Carlos Roque Selección Peruana presenta siete debutantes en la última fecha FIFA y muestra que existe material para competir pese a quedar en penúltimo lugar de las Clasificatorias Foto: CRP Facebook Twitter WhatsApp Telegram Linkedin Copy URL El entrenador Óscar Ibáñez analizó la última fecha FIFA de la Selección Peruana donde siete jóvenes debutaron en un escenario complicado que dejó al equipo en el penúltimo lugar de las Clasificatorias. El estratega agradeció a los jugadores que respondieron al llamado especialmente a los novatos que según él “se lo merecían”. Ibáñez resaltó que en este corto período “debutaron siete jugadores no es poco” y lo consideró una señal clara de que existe material humano para competir. El técnico subrayó que estos futbolistas no recibieron nada regalado y que su presencia se debe a su capacidad y mérito propio. El director técnico también enfatizó la importancia de que los jóvenes compartan con referentes históricos del equipo. “Tienen que aprovechar el tiempo de los jugadores de experiencia que ya recorrieron el camino que ellos quieren transitar” afirmó Ibáñez durante la conferencia de prensa. - Contenido Patrocinado - Un equipo en transición y con miras al futuro Paolo Guerrero y otros veteranos aunque no convocados acompañaron al grupo en este encuentro. “Es el sentido de pertenencia quisieron estar apoyando en un escenario difícil y eso le da más valor” declaró Ibáñez destacando la unidad del plantel incluso en momentos adversos. El técnico reconoció que el equipo enfrentó un momento difícil pero que sabían que podía ocurrir. “Le agradezco a los jugadores que vinieron sobre todo a los chicos que aparecieron” dijo valorando el compromiso de los debutantes en un contexto de alta presión. El legado de una generación y la apuesta por el recambio Ibáñez insistió en que la aparición de estos jóvenes responde a su rendimiento en sus clubes y a la confianza que han generado. “Queda claro que la aparición de estos jóvenes tiene que ver con su rendimiento en los clubes” explicó el entrenador. - Contenido Patrocinado - El Estadio Nacional de Lima fue testigo de cómo la Blanquirroja intentó reconstruir su identidad con una mezcla de juventud y experiencia. “Nadie les regaló nada están aquí porque pueden jugar” recalcó Ibáñez sobre los nuevos valores del equipo. La Selección Peruana mira hacia adelante con optimismo y realismo El balance de la última fecha FIFA dejó lecciones claras para el futuro. “Es una muestra de que hay material para competir” concluyó Ibáñez dejando en claro que el proceso de renovación apenas comienza. El técnico reiteró que el objetivo ahora es consolidar a estos jóvenes y seguir construyendo un equipo competitivo. “Tienen que aprovechar el tiempo de los jugadores de experiencia” recordó como clave para el crecimiento del grupo. - Contenido Patrocinado - Contenido Cerrar Un equipo en transición y con miras al futuro El legado de una generación y la apuesta por el recambio La Selección Peruana mira hacia adelante con optimismo y realismo Últimas Publicaciones Juliaca Juliaca: Agua contaminada llega a grifos sin respuesta de SEDA Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Sandia Cafetalero de Sandia logra premio en París pese a falta de apoyo regional Juliaca Juliaca: serenazgo halla a menor desaparecida en Juliaca trabajando como cobradora Pachamama Radio | Carlos Roque Artículo anterior Ejército sale a retomar control tras protestas en Nepal que dejan 19 muertos Artículo siguiente Polémica por Ley de Amnistía: PJ rechazó aplicar norma aprobada Contenido relacionado Deportes Alianza Lima lista completa de convocados cuartos Copa Sudamericana ante «U» de Chile Deportes Universitario lidera torneo con Cusco FC pisándole los talones Deportes Universitario avanza a octavos de final tras vencer 2-0 a Deportivo Lute en Liga 3 Deportes Uruguay goleó 3-0 a Perú y sentenció eliminación del Mundial 2026 Deportes Perú completó entrenamiento con plantel íntegro para duelo Uruguay Deportes Alianza UDH vence 2-1 a Los Chankas y salió del descenso,General,Redacción Pachamama Radio,,https://pachamamaradio.org/ibanez-destaca-debut-de-siete-jugadores-en-seleccion-peruana-en-contexto-dificil/,2025-09-17 23:57:00,https://pachamamaradio.org/wp-content/uploads/2025/09/Oscar-Ibanez-CPR.jpg,Pachamama Radio,2025-09-17 23:57:00
DIRESA detecta altos niveles de arsénico en agua potable de Puno,2025-09-17,02:47:01,Contaminación del agua en Puno expone a la población a arsénico superando límites máximos permisibles y falta de desinfección…,"Puno DIRESA detecta altos niveles de arsénico en agua potable de Puno Distritos como Ichu, Chucuito y Amantaní registran ausencia total de cloro residual en reservorios, incrementando riesgos de enfermedades hídricas 17/09/2025 Pachamama Radio | Carlos Roque Contaminación del agua en Puno expone a la población a arsénico superando límites máximos permisibles y falta de desinfección, informes oficiales confirman incumplimiento de normas sanitarias Foto: CRP Facebook Twitter WhatsApp Telegram Linkedin Copy URL La Dirección Ejecutiva de Salud Ambiental de la DIRESA Puno detectó contaminación grave del agua potable por arsénico en múltiples distritos. La vigilancia sanitaria coordinada con el laboratorio CERPER reveló niveles de 0.01391 mg/L en captación Lago Caisón , superando límites máximos permisibles. Los informes oficiales compilaron análisis entre diciembre 2024 y junio 2025. La entidad ejecuta actividades de vigilancia para evaluar potabilidad del agua en provincias de Puno y San Román. Las comunicaciones oficiales documentan coordinación entre diversas entidades para toma de muestras y análisis químicos. El monitoreo busca identificar metales pesados y garantizar cumplimiento de normas de calidad establecidas. EMSA Puno opera el sistema principal donde se registraron concentraciones críticas de contaminantes en planta de tratamiento. La salida mostró arsénico de 0.01201 mg/L y sodio de 201 mg/L , excediendo ambos parámetros los estándares reglamentarios. Los valores comprometen gravemente la seguridad del suministro que distribuye la empresa prestadora EMSA PUNO. - Contenido Patrocinado - Ausencia total de desinfección expone poblaciones a riesgos sanitarios Amantaní enfrenta crisis diferente con ausencia completa de cloro residual en reservorios que abastecen la población insular. Las muestras del Reservorio Pueblo Central y Sector Qeachi arrojaron «Cloro Residual de 0 mg/L» en diciembre 2024. Esta deficiencia incumple el mínimo de 0.5 mg/L requerido para desinfección. Los distritos de Ichu, Chucuito y Capullani registraron idéntica problemática con niveles nulos de cloro residual detectados. La ausencia del desinfectante «incumple con el LMP establecido en el Reglamento» exponiendo poblaciones a enfermedades hídricas. Las inspecciones se realizaron durante junio de 2025 en estas localidades. El pH mostró alteraciones graves en captación Lago Caisón con valor de 8.71 que compromete la potabilización. Este resultado «excede el valor del parámetro pH establecido» en Estándares de Calidad Ambiental. El rango permitido oscila entre 6.5 y 8.5 para garantizar agua segura. - Contenido Patrocinado - Cabanillas registra único cumplimiento normativo mientras Juliaca muestra avances Cabanillas representa el caso exitoso con agua de manantiales que cumple todos los estándares de calidad vigentes. Las localidades de Deustua y Tincopalca demostraron «cumplimiento total de la normativa» según análisis de diciembre 2024. Los manantiales proveen agua subterránea apta con desinfección simple. Las cámaras de rompepresión Jakarapi y Población Quint Sulluta confirmaron calidad óptima en parámetros evaluados por laboratorio. Los resultados verificaron que «todas las muestras cumplen con Límites Máximos Permisibles» del reglamento. Esta situación contrasta marcadamente con hallazgos de otros distritos. Juliaca mostró resultados favorables en análisis de aceites y grasas del Hospital Carlos Monge Medrano operado por SEDA. Las muestras registraron valores de 0.01 mg/L y 0.03 mg/L en agosto 2025. Los niveles se mantienen dentro de límites permitidos para este parámetro. Contaminación del Lago Titicaca agrava crisis sanitaria regional El laboratorio LAQUAMEQ confirmó cumplimiento normativo en el principal centro hospitalario de la ciudad de Juliaca. Los análisis sugieren que «el agua que llega cumple estándares de calidad» para parámetros específicos evaluados. La evaluación abarcó muestras del sistema de abastecimiento natural. La captación CHIMU del Lago Titicaca evidenció contaminación con arsénico de 0.0109 mg/L en junio 2025. Este valor «no cumple con Estándares de Calidad Ambiental para Agua» Categoría 1 Subcategoría A2. La contaminación afecta cuerpos naturales destinados a potabilización para consumo humano. Los hallazgos técnicos revelan crisis sanitaria que compromete principalmente el distrito de Puno y localidades aledañas. La presencia de metales pesados y deficiencias sistemáticas en desinfección amenazan salud pública de miles de habitantes. Los análisis demuestran incumplimiento generalizado de normativa vigente. - Contenido Patrocinado - Contenido Cerrar Ausencia total de desinfección expone poblaciones a riesgos sanitarios Cabanillas registra único cumplimiento normativo mientras Juliaca muestra avances Contaminación del Lago Titicaca agrava crisis sanitaria regional Últimas Publicaciones Juliaca Juliaca: Agua contaminada llega a grifos sin respuesta de SEDA Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Sandia Cafetalero de Sandia logra premio en París pese a falta de apoyo regional Juliaca Juliaca: serenazgo halla a menor desaparecida en Juliaca trabajando como cobradora Pachamama Radio | Carlos Roque Artículo anterior OCI detecta irregularidades en transparencia en la comuna local de Puno Artículo siguiente Cuna Más construirá cinco centros en Puno con una inversión de 40 millones Contenido relacionado Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Puno Los Indomables se estrena el 2 octubre a nivel nacional Puno Residuos hospitalarios: 9 centros de salud de Puno incumplen normas seguridad Puno Alerta roja: Coasa (Carabaya) y San Pedro de Putina Puncco (Sandia) en máximo peligro de incendios forestales Puno Consejero gastó más de 12 mil en fiscalización de obras en Puno sin resultados",General,Redacción Pachamama Radio,,https://pachamamaradio.org/diresa-detecta-altos-niveles-de-arsenico-en-agua-potable-de-puno/,2025-09-17 23:57:00,https://pachamamaradio.org/wp-content/uploads/2025/09/DIRESA-detecta-altos-niveles-de-arsenico-CPR.jpg,Pachamama Radio,2025-09-17 23:57:00
Huancayo no se queda: Colectivos convocan a plantón contra las AFP y la reforma de pensiones este sábado,2025-09-17,16:10:40,"Este sábado 20 de setiembre, Huancayo también alzará su voz con un plantón en contra de la reforma del sistema de pensiones, que obliga a los jóvenes que…","Red de Medios Regionales Huancayo no se queda: Colectivos convocan a plantón contra las AFP y la reforma de pensiones este sábado 17/09/2025 Red de Medios Regionales del Perú Este sábado 20 de setiembre, Huancayo también alzará su voz con un plantón en contra de la reforma del sistema de pensiones, que obliga a los jóvenes que cumplen 18... Facebook Twitter WhatsApp Telegram Linkedin Copy URL Este sábado 20 de setiembre, Huancayo también alzará su voz con un plantón en contra de la reforma del sistema de pensiones, que obliga a los jóvenes que cumplen 18 años a afiliarse a una AFP y descuenta el 2% de sus recibos por honorarios a los trabajadores independientes, entre otros puntos rechazados por los ciudadanos. La convocatoria en Huancayo es a partir de las 3:00 de la tarde en la Plaza de la Constitución , y está convocada por el Comando Unitario de Lucha de Junín , que mediante afiches ha hecho un llamado a la población a manifestarse pacíficamente. La protesta demanda la derogación de la Ley 32123 , conocida como la “Ley de Modernización Previsional” , que según los manifestantes beneficia únicamente a las Administradoras de Fondos de Pensiones (AFP) en perjuicio de los trabajadores. - Contenido Patrocinado - La movilización también es una expresión de cansancio frente a la crisis de inseguridad ciudadana y rechaza los casos de corrupción que involucran al gobierno de Dina Boluarte. Esta protesta se da como parte de la segunda jornada nacional de movilizaciones convocadas para el 20 y 21 de septiembre en Lima y otras principales ciudades del país. En la capital, colectivos como ‘Voz Ciudadana’ y la ‘Generación Z’ han convocado a una marcha masiva en la Plaza San Martín a partir de las 5:00 p.m., con consignas similares contra el gobierno de Dina Boluarte y el Congreso de la República. - Contenido Patrocinado - Lea la nota original aquí o visita el medio HYTIMES.PE - Contenido Patrocinado - Últimas Publicaciones Juliaca Juliaca: Agua contaminada llega a grifos sin respuesta de SEDA Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Sandia Cafetalero de Sandia logra premio en París pese a falta de apoyo regional Juliaca Juliaca: serenazgo halla a menor desaparecida en Juliaca trabajando como cobradora Red de Medios Regionales del Perú https://pachamamaradio.org Artículo anterior Puno: Minería ilegal se expande mientras el Gobierno Central estanca proceso de formalización Artículo siguiente Alfalfa tropical: La estrategia de bajo costo para recuperar áreas mineras degradadas en Madre de Dios Contenido relacionado Red de Medios Regionales César Revilla: el mayor traidor de los jóvenes y afiliados a las AFP Red de Medios Regionales Wilfredo Oscorima se aparta de la política, pero su poder en Ayacucho sigue en disputa Red de Medios Regionales Después de 8 años se podría terminar una obra que tenía plazo de 814 días: el Hospital Iquitos Red de Medios Regionales Alfalfa tropical: La estrategia de bajo costo para recuperar áreas mineras degradadas en Madre de Dios Red de Medios Regionales Puno: Minería ilegal se expande mientras el Gobierno Central estanca proceso de formalización Red de Medios Regionales Congresista de Ica, José Luis Elías, propone Ley para sancionar a periodistas que revelen chats de investigaciones",General,Redacción Pachamama Radio,,https://pachamamaradio.org/huancayo-no-se-queda-colectivos-convocan-a-planton-contra-las-afp-y-la-reforma-de-pensiones-este-sabado/,2025-09-17 23:57:02,"https://pachamamaradio.org/wp-content/uploads/2025/09/Convocan-a-protesta-contra-las-AFP-en-Huancayo.avif, https://hytimes.pe/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-16-at-20.03.23.jpeg",Pachamama Radio,2025-09-17 23:57:02
¡No habrá reapertura! En 20 días anularán certificado ITSE del Real Plaza Trujillo tras tragedia,2025-09-15,10:44:08,"A más de medio año de la tragedia del Real Plaza, la Municipalidad Provincial de Trujillo (MPT) anunció que iniciará el proceso para revocar el certificado de…","Red de Medios Regionales ¡No habrá reapertura! En 20 días anularán certificado ITSE del Real Plaza Trujillo tras tragedia 15/09/2025 Red de Medios Regionales del Perú A más de medio año de la tragedia del Real Plaza, la Municipalidad Provincial de Trujillo (MPT) anunció que iniciará el proceso para revocar el certificado de Inspección Técnica de... Facebook Twitter WhatsApp Telegram Linkedin Copy URL A más de medio año de la tragedia del Real Plaza, la Municipalidad Provincial de Trujillo (MPT) anunció que iniciará el proceso para revocar el certificado de Inspección Técnica de Seguridad en Edificaciones (ITSE) del centro comercial , según lo confirmó Richard Asmat, gerente de la Gerencia de Gestión del Riesgo de Desastres y Defensa Civil. Con esta decisión, queda completamente descartada cualquier reapertura del espacio comercial. Cabe señalar que, en la noche del viernes 21 de febrero de 2025, colapsó el techo del patio de comidas, donde lamentablemente 6 personas perdieron la vida y más de 80 resultaron heridas . - Contenido Patrocinado - Retiran certificado ITSE al Real Plaza “Asistimos a una visita de seguridad debido a que el expediente original fue incautado por el Ministerio Público. Solicitamos una copia y, con esa documentación, realizamos la verificación respectiva. El resultado es claro: las condiciones de seguridad del establecimiento han cambiado radicalmente y corresponde iniciar el proceso de revocatoria del certificado ITSE” , precisó Asmat. El funcionario detalló que el centro comercial tiene cinco días hábiles para presentar sus descargos, pero el proceso administrativo continuará. “En alrededor de 15 a 20 días, el caso será elevado a la Gerencia Municipal y a la alcaldía para que se emita la revocatoria definitiva” , puntualizó. - Contenido Patrocinado - Richard Asmat, gerente de la Gerencia de Gestión del Riesgo de Desastres y Defensa Civil de la MPT La tragedia bajo investigación El espacio que colapsó en el patio de comidas, causando la desgracia, aún se encuentra bajo investigación del Ministerio Público . La Fiscalía de la Nación, a través de su equipo especializado, mantiene en reserva los avances, sin que hasta ahora se haya identificado formalmente a los responsables. “El expediente original con toda la información está en manos de la Fiscalía. Ellos determinarán responsabilidades. Nosotros solo cumplimos con proporcionar los documentos y los informes que nos solicitan”, recalcó el funcionario edil. Se esfuma la posibilidad de ferias y actividades En los últimos días circuló la versión de que emprendedores podrían organizar una feria en las instalaciones del Real Plaza. Sin embargo, Asmat fue tajante: no habrá ningún tipo de actividad en el centro comercial mientras dure la investigación y el proceso de revocatoria. “Ni siquiera han solicitado permiso formalmente a la Municipalidad, pero, aunque lo hicieran, no sería posible autorizar nada mientras no se levanten las observaciones y se garantice la seguridad” , enfatizó. Las duras observaciones que pesan sobre el Real Plaza Si el centro comercial desea volver a operar en el futuro, deberá afrontar un exhaustivo levantamiento de observaciones . Entre las principales, figuran las relacionadas a falencias estructurales , que —según Defensa Civil— ponen en riesgo la seguridad de trabajadores y visitantes. “Deben realizar mejoras profundas en el tema estructural. Estas edificaciones tienen que cumplir ahora con estándares más estrictos para evitar que un hecho tan lamentable vuelva a repetirse”, explicó el gerente de Defensa Civil. La postura del alcalde Mario Reyna Respecto a la posibilidad de una eventual reapertura, el alcalde de Trujillo, Mario Reyna , mantiene una postura de diálogo, pero sin apartarse de la legalidad. “El alcalde escucha a ambas partes, tanto al centro comercial como a los emprendedores. Pero ha sido enfático: si está dentro de la norma, podría evaluarse; si no lo está, simplemente no habrá reapertura” , señaló Asmat. ¿Voluntad de corregir? Sobre si existe disposición real del Real Plaza para corregir las observaciones, el funcionario fue cauto. “No hemos tenido conversaciones directas, pero en la visita de seguridad se mostraron predispuestos a hacer las mejoras necesarias, siempre y cuando el Ministerio Público levante las restricciones”, comentó. Un futuro incierto Por ahora, el panorama es sombrío: el Real Plaza de Trujillo se mantiene cerrado, sin certificado de seguridad vigente, sin responsables identificados y bajo la sombra de una tragedia que aún duele en la ciudad . Lo que queda claro es que, al menos en las próximas semanas, no habrá reapertura . Lea la nota original aquí o visita el medio Noticias Trujillo - Contenido Patrocinado - Contenido Cerrar Retiran certificado ITSE al Real Plaza La tragedia bajo investigación Se esfuma la posibilidad de ferias y actividades Las duras observaciones que pesan sobre el Real Plaza La postura del alcalde Mario Reyna ¿Voluntad de corregir? Un futuro incierto Últimas Publicaciones Juliaca Juliaca: Agua contaminada llega a grifos sin respuesta de SEDA Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Sandia Cafetalero de Sandia logra premio en París pese a falta de apoyo regional Juliaca Juliaca: serenazgo halla a menor desaparecida en Juliaca trabajando como cobradora Red de Medios Regionales del Perú https://pachamamaradio.org Artículo anterior Activistas protestan frente a Municipalidad de Yanahuara en defensa de la Educación Sexual Integral en Arequipa Artículo siguiente Desarticulan extorsiones desde penales de Trujillo y Piura con tecnología digital forense Contenido relacionado Red de Medios Regionales César Revilla: el mayor traidor de los jóvenes y afiliados a las AFP Red de Medios Regionales Wilfredo Oscorima se aparta de la política, pero su poder en Ayacucho sigue en disputa Red de Medios Regionales Después de 8 años se podría terminar una obra que tenía plazo de 814 días: el Hospital Iquitos Red de Medios Regionales Alfalfa tropical: La estrategia de bajo costo para recuperar áreas mineras degradadas en Madre de Dios Red de Medios Regionales Huancayo no se queda: Colectivos convocan a plantón contra las AFP y la reforma de pensiones este sábado Red de Medios Regionales Puno: Minería ilegal se expande mientras el Gobierno Central estanca proceso de formalización",General,Redacción Pachamama Radio,,https://pachamamaradio.org/no-habra-reapertura-en-20-dias-anularan-certificado-itse-del-real-plaza-trujillo-tras-tragedia/,2025-09-17 23:57:04,"https://pachamamaradio.org/wp-content/uploads/2025/09/PORTADA-WEB-7.jpg, https://noticiastrujillo.pe/wp-content/uploads/2025/09/Cuerpo-de-Bomberos-informa-que-son-8-fallecidos-en-tragedia-en-Real-Plaza-Trujillo-y-84-heridos-1-1024x576.jpg",Pachamama Radio,2025-09-17 23:57:04
Yunguyo: 25 conjuntos de zampoñada se inscribieron al concurso,2022-09-22,07:27:45,"Los delegados de zampoñistas de la provincia de Yunguyo, informaron que un total de 25 conjuntos de zampoñadas se inscribieron para el concurso por la…","Yunguyo Yunguyo: 25 conjuntos de zampoñada se inscribieron al concurso 22/09/2022 Pachamama Radio | Carlos Roque Los delegados de zampoñistas de la provincia de Yunguyo, informaron que un total de 25 conjuntos de zampoñadas se inscribieron para el concurso por la Festividad San Francisco de Borja... Facebook Twitter WhatsApp Telegram Linkedin Copy URL Los delegados de zampoñistas de la provincia de Yunguyo, informaron que un total de 25 conjuntos de zampoñadas se inscribieron para el concurso por la Festividad San Francisco de Borja «Tata Pancho» 2022. Esta información se dio a conocer en la última reunión de los delegados de los conjuntos de zampoñistas de esta ciudad, donde también acordaron sobre el tema de jurados para este concurso cultural a llevarse a cabo el 8 de octubre. Manifestaron que este concurso se llevará luego de dos años de suspensión, debido al Estado de Emergencia Sanitaria por la pandemia de la covid-19, por tal motivo se debe organizar de manera estructural, a fin de presentar de manera óptima. - Contenido Patrocinado - En ese sentido, invocaron a la población de la región de Puno a que sean parte de esta actividad costumbrista para generar la visita de los turistas internacionales, nacionales y locales y así generar la reactivación económica. - Contenido Patrocinado - Últimas Publicaciones Juliaca Juliaca: Agua contaminada llega a grifos sin respuesta de SEDA Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Sandia Cafetalero de Sandia logra premio en París pese a falta de apoyo regional Juliaca Juliaca: serenazgo halla a menor desaparecida en Juliaca trabajando como cobradora Pachamama Radio | Carlos Roque Artículo anterior 200 mujeres inician la escuela de formación política y liderazgo en Puno Artículo siguiente DIRESA PUNO: cuarta ola de la covid-19 llegaría a su fin  entre de noviembre o diciembre Contenido relacionado Yunguyo Maestros de Yunguyo denuncian desaparición de S/ 600 mil de sus CTS en la UGEL Yunguyo Abandonan obra por “pichanguita” en Yunguyo: 17 especialistas y técnicos, incluso el residente Yunguyo Yunguyo: Técnico de EMAPA denuncia estar impago hace 18 meses y deuda asciende a S/ 20,000 soles Yunguyo Adulto mayor de 69 años quedó grave luego de accidente en la ruta Chinumani-Yunguyo Yunguyo Intensa nevada en Yunguyo derrumba malla raschel de escuela primaria y afecta a cinco distritos Yunguyo Yunguyo: Capturan a cinco presuntos integrantes de banda que asaltó y agredió a un adolescente en Acari",Puno,Redacción Pachamama Radio,,https://pachamamaradio.org/puno/yunguyo/,2025-09-17 23:57:06,,Pachamama Radio,2025-09-17 23:57:06
Los Indomables se estrena el 2 octubre a nivel nacional,2025-09-17,12:44:51,"Película Los Indomables llega a cines del país el 2 de octubre, narra la lucha indígena contra el opresor español y revalora culturas ancestrales…","Puno Los Indomables se estrena el 2 octubre a nivel nacional La producción filmada en Puno, Cusco y Lima tendrá avant premiere en Puno el 29 de septiembre antes de su lanzamiento oficial en todo el país 17/09/2025 Pachamama Radio | Fredy Itusaca Película Los Indomables llega a cines del país el 2 de octubre, narra la lucha indígena contra el opresor español y revalora culturas ancestrales Foto: Difusión Facebook Twitter WhatsApp Telegram Linkedin Copy URL La película épica «Los Indomables» busca curar el alma del espíritu indígena al contar la historia desde la perspectiva del oprimido, invirtiendo la narrativa tradicional para mostrar un indígena enérgico que masacra al opresor español. Su director Tito Catacora Lope afirma que la obra cambia completamente la imagen habitual del indígena que llora frente a su conquistador, presentando una versión empoderada del protagonista en esta producción cinematográfica nacional. La cinta se estrenará a nivel nacional el próximo dos de octubre en salas comerciales, después de completar un proceso de producción que duró varios años con el respaldo del Ministerio de Cultura peruano. - Contenido Patrocinado - Catacora Lope se inspiró para crear esta película junto a su sobrino Óscar Catacora tras presenciar una escenificación sobre el héroe Pedro Vilcapaza Alarcón en la ciudad de Azángaro, emoción que los motivó a llevar la historia al cine. El título «Los Indomables» proviene del apodo de Pedro Vilcapaza, conocido como «El Puma Indomable», siendo una ficción inspirada en las gestas libertarias de Túpac Amaru, Túpac Katari y el propio Vilcapaza Alarcón. - Contenido Patrocinado - El guion fusiona estas tres grandes historias para valorar el aporte de los precursores indígenas de la independencia, un tema que según el director ha sido postergado en la narrativa cinematográfica tradicional peruana. El largometraje se rodó en diversas locaciones de la región de Puno como Ayaviri, Azángaro, Atuncolla y Capachica, donde el equipo de producción recreó cuidadosamente los escenarios y vestuarios para ambientar la película en la época de 1780. La producción contó con un elenco diverso que incluyó artistas profesionales de Lima y actores de Puno y Cusco, incluso se buscó a un actor que hubiera vivido en España para representar auténticamente al ejército realista. La película está hablada en tres idiomas: quechua, aimara y castellano, lo que presentó desafíos de comunicación que el equipo resolvió usando gestos para que los intérpretes pudieran interactuar durante el rodaje. El director compartió una anécdota personal que influyó en su trabajo creativo cuando durante un día de filmación se enteró del golpe de Estado contra Pedro Castillo, generándole fuerte indignación al sentir que los problemas de 1780 persistían. Ese mismo día Catacora Lope debía dirigir escenas con actores que interpretaban a españoles, movido por la cólera decidió filmar las tomas mostrando a los opresores sin rostro completo como expresión artística. El objetivo principal de «Los Indomables» es revalorar la identidad y las culturas ancestrales, según Catacora Lope quien se identifica como aimara y siente que es su deber contar estas historias como descendiente. El filme se realizó gracias al patrocinio del Ministerio de Cultura con un presupuesto que supera el medio millón de soles, cantidad que el director considera mínima comparada con las producciones épicas mundiales. El rodaje principal se completó en aproximadamente dos meses, sin embargo el proyecto comenzó en 2018 abarcando largas etapas de preproducción y postproducción, siendo presentada en el Festival de Cine de Lima el año pasado. Para promocionar la cinta se realizarán varias actividades antes del estreno nacional, el veinte de septiembre habrá un lanzamiento en la Plaza Mayor de Cusco y posteriormente una función con historiadores en Lima. El veintinueve de septiembre se llevará a cabo el avant premiere en la ciudad de Puno, a partir del dos de octubre el público podrá verla en salas de Puno, Juliaca, Cusco y Lima. El director ya trabaja en un nuevo proyecto cinematográfico adaptando el libro «El genocidio de los indios» que narra el holocausto indígena, con el objetivo de crear obras que ayuden a comprender la historia. - Contenido Patrocinado - Últimas Publicaciones Juliaca Juliaca: Agua contaminada llega a grifos sin respuesta de SEDA Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Sandia Cafetalero de Sandia logra premio en París pese a falta de apoyo regional Juliaca Juliaca: serenazgo halla a menor desaparecida en Juliaca trabajando como cobradora Pachamama Radio | Fredy Itusaca Artículo anterior Residuos hospitalarios: 9 centros de salud de Puno incumplen normas seguridad Artículo siguiente Juliaca: Familia exige justicia por muerte de Santiago Leqque atropellado por policía Contenido relacionado Puno Congreso debatiría hoy ley para trabajadores CAS de Puno Puno Puno: Regidor revela presuntas irregularidades en obras municipales Puno Residuos hospitalarios: 9 centros de salud de Puno incumplen normas seguridad Puno Alerta roja: Coasa (Carabaya) y San Pedro de Putina Puncco (Sandia) en máximo peligro de incendios forestales Puno Consejero gastó más de 12 mil en fiscalización de obras en Puno sin resultados Puno Cuna Más construirá cinco centros en Puno con una inversión de 40 millones",General,Redacción Pachamama Radio,,https://pachamamaradio.org/los-indomables-se-estrena-el-2-octubre-a-nivel-nacional/,2025-09-17 23:57:07,"https://pachamamaradio.org/wp-content/uploads/2025/09/Los-Indomables-se-estrena-el-2-octubre-Df.avif, https://pachamamaradio.org/wp-content/uploads/2025/09/Los-Indomables-Df.jpg",Pachamama Radio,2025-09-17 23:57:07
